Official Symbol Interactor A	Official Symbol Interactor B
PCNA	CHAF1A
PCNA	POLD1
PCNA	PCNA
SMARCA5	HDAC2
HDAC2	SMARCA5
CREBBP	CDKN1A
MEF2C	HDAC4
MEF2C	IFRD1
SMAD3	BRCA1
ATF7	TAF12
ATF7	TAF4
WRN	H2AFX
WRN	NBN
HDAC5	PRKD1
HDAC1	SP1
SP1	HDAC1
HDAC1	CCND1
HDAC3	CCND1
HDAC1	SATB1
SMARCA5	HIST1H3A
SMARCA5	HIST1H4A
MDM2	MDM4
RNF144B	CDKN1A
CDKN1A	RNF144B
IGF1R	MDM2
MDM2	IGF1R
CHEK2	TP53
VHL	HIF1A
CBL	MST1R
SP1	HDAC1
SP1	HDAC2
CEBPA	HDAC1
CREBBP	STAT6
HDAC1	SIN3A
SKP2	MYC
MYC	SKP2
TNF	TNFRSF1A
TNF	TRADD
TNF	RIPK1
FASLG	TNFRSF1A
FASLG	FAS
FASLG	FADD
FASLG	CASP8
RNF19A	SNCAIP
BAG3	HSPA4
PIAS4	SMAD4
EGFR	SH3KBP1
EGFR	CBL
ATF7IP	SETDB1
ATF7IP2	SETDB1
ATF7IP	SP1
ATF7IP2	SP1
EZH2	SIRT1
SIRT1	EZH2
SIRT1	SUZ12
STAT3	RB1
RB1	STAT3
SP1	TP53
TP53	SP1
PARP10	MYC
RB1	E2F1
KLF5	HDAC1
CCND1	STAT3
RBL2	SKP2
CUL1	CAND1
CUL1	RBX1
SMAD2	SMAD2
SMAD2	SMAD3
FANCA	FANCC
FANCA	FANCG
PARK2	HSPA4
PARK2	PSMC5
KAT6A	CREBBP
EP300	STAT3
STAT3	HDAC1
STAT3	HDAC2
STAT3	HDAC3
HDAC3	STAT3
STAT3	STAT3
CDK2	CCNA2
CDK2	CDKN1A
CDK2	CDKN1B
CCNG1	TP53
SREBF1	EP300
RBCK1	IREB2
CEBPG	DDIT3
CEBPB	CEBPB
TP53	MDM2
VHL	POLR2A
VHL	EPAS1
VHL	CUL2
VHL	TCEB2
VHL	TCEB1
VHL	RBX1
EGFR	CBL
BCL11A	SIRT1
SMAD4	DAXX
DAXX	SMAD4
AICDA	PRKDC
PRKDC	AICDA
TXNRD2	GTF2H1
GTF2H1	TXNRD2
HDAC9	PKD1
EP300	SMAD2
EP300	SMAD3
EP300	SOX9
ASF1A	HIRA
HIRA	ASF1A
CARM1	RELA
MYC	RELA
MYC	EP300
ACTA1	DHX9
HNRNPC	DHX9
H2AFX	DHX9
H2AFX	XRCC6
XRCC6	H2AFX
DHX9	PRKDC
DHX9	H2AFX
CBL	SPRY2
SPRY2	CBL
CBL	SPRY2
SPRY2	CBL
EGFR	CBL
FAM109A	OCRL
FAM109B	OCRL
TGIF1	SIN3A
HDAC1	RBBP4
HDAC1	MTA2
HDAC1	SIN3A
HDAC1	RCOR1
RBBP4	MTA2
RBBP4	SIN3A
SIN3A	MTA2
SIN3A	RBBP4
SIN3A	HDAC1
RBBP4	HDAC1
HDAC1	SPI1
RERE	EHMT2
TBP	SPI1
PFDN5	TRIM28
PFDN5	HDAC1
PFDN5	MYC
SPI1	SIN3A
RB1	HDAC1
RB1	HDAC2
SRCAP	EP300
SRCAP	CREBBP
CITED1	ESR1
SMARCB1	SMARCA4
HNRNPD	MTA2
HNRNPD	HDAC1
CARM1	STAT5A
PRMT1	STAT5A
H2AFX	SUPT16H
H2AFX	BRCA2
H2AFX	PARP1
H2AFX	XRCC5
H2AFX	XRCC6
H2AFX	KAT5
H2AFX	PPM1G
H2AFX	PRKDC
NR2E1	KDM1A
NR2E1	RCOR1
PHF1	SMC1A
PHF1	TP53
TRIM28	STAT1
HIRA	ASF1A
TADA3	ANKRD12
FOXP1	NCOR2
AJUBA	SNAI1
SNAI1	AJUBA
FOXO3	ATM
ATM	H2AFX
ATM	BRCA1
ATM	RAD17
ATM	FOXO3
H2AFX	ATM
H2AFX	BRCA1
ATRIP	ATR
PPP2CA	HDAC7
HDAC7	PPP2CA
HDAC4	PPP2CA
HDAC5	PPP2CA
SP1	GATA3
HIF3A	VHL
BIRC2	DIABLO
BIRC2	UBE2D3
BIRC2	UBE2D1
BIRC3	UBE2D1
BIRC3	UBE2D3
XIAP	UBE2D1
XIAP	UBE2D3
NFKB1	BTRC
VHL	HIF1A
NFKBIA	NFKB1
NFKBIA	RELA
CREBBP	HNF1A
EP300	HNF1A
HNF1A	CREBBP
HNF1A	EP300
EP300	CREBBP
CREBBP	EP300
APBB1	SET
SET	APBB1
CREBBP	CREB1
AXIN1	CTNNB1
RNF41	ERBB3
TNF	TRADD
TNF	TRAF2
MYD88	FLII
LRRFIP1	FLII
LRRFIP2	FLII
ERBB2	STUB1
CBLC	ITCH
ITCH	CBLC
AKT1	HSP90AA1
CDC37	HSP90AA1
CDC37	AKT1
AKT1	CDC37
CUEDC2	IKBKB
CUEDC2	CHUK
IKBKB	CUEDC2
IKBKB	TRAF2
CUEDC2	PPP1R15A
IKBKB	PPP1CA
DRAP1	TBP
DRAP1	DR1
MYC	MAX
THAP7	HDAC3
CDK2	CDKN1A
CDK2	CDKN1B
CDK2	CCNE1
CDK2	CCNA2
SP1	HDAC1
SP1	ESR1
ESR1	HDAC1
ESR1	SP1
HDAC1	ESR1
HDAC1	SP1
TP53	MDM2
ABL1	NFKBIA
STAT3	NFKBIZ
NFKBIZ	STAT3
NFKB1	RELA
NFKB1	NFKBIA
PTMA	SET
MXI1	MAX
RUNX2	HDAC4
NFKBIA	NCOR2
NCOR2	NFKBIA
EPC1	EZH2
EZH2	EPC1
EZH2	E2F6
E2F6	EZH2
BCL6	NCOR2
SP1	HDAC1
EZH2	HDAC1
YY1	EZH2
HDAC4	HDAC4
HDAC5	HDAC5
HDAC9	HDAC9
HDAC5	HDAC4
HDAC4	HDAC5
HDAC4	MEF2C
RUNX2	HDAC3
SETD8	PCNA
EP300	RELA
SP1	SP3
SP1	EP300
SP1	HDAC1
SP3	SP1
SP3	EP300
SP3	HDAC1
HDAC1	SP1
HDAC1	SP3
PHF1	EZH2
PHF1	SUZ12
PHF1	EED
PHF1	RBBP7
EZH2	SUZ12
EZH2	EED
EED	EZH2
EED	SUZ12
ATR	CEP164
ATR	ATRIP
CEP164	ATR
CEP164	ATRIP
ATRIP	ATR
ATRIP	CEP164
PARP1	RELA
PARP1	EP300
EP300	CARM1
EP300	RELA
EP300	PARP1
CARM1	RELA
CARM1	EP300
PRMT1	RELA
RELA	PRMT1
RELA	RELA
RELA	EP300
RELA	PARP1
RELA	CARM1
TP53	KAT5
MNT	MAX
HDAC1	MYC
MYC	HDAC1
HDAC4	YWHAQ
SP1	RARA
SP1	RXRA
NCOA2	NCOA3
NCOA2	NCOA1
NCOA3	NCOA2
NCOA1	STAT6
NCOR1	ETV6
E2F1	TRRAP
CDKN1A	EP300
EP300	PCNA
RELA	HDAC2
HIST1H1C	PRKDC
HIST1H1C	ASXL1
HIST1H1C	PARP1
HIST1H1C	KPNA7
HIST1H1C	NCL
HIST1H1C	CTNNB1
HIST1H1C	KPNB1
HIST1H1C	WDR5
HIST1H1C	WDR12
HIST1H1C	RBM39
HIST1H1C	YBX1
HIST1H1C	PUF60
ZFPM2	GATA4
CSRP3	HDAC4
MED4	MED18
TP53	TRRAP
TP53	TAF9
TP53	TADA3
RELA	SP1
SP1	RELA
SREBF1	AR
CREBBP	RELA
CREBBP	NFE2L2
NFE2L2	CREBBP
SIRT1	BRINP1
SIRT1	TP53
XRCC4	PRKDC
XRCC4	LIG4
XRCC4	XRCC6
XRCC6	PRKDC
XRCC6	LIG4
XRCC6	XRCC4
XRCC6	XRCC5
XRCC5	PRKDC
XRCC5	LIG4
XRCC5	XRCC6
MORF4L1	MRGBP
KAT5	MRGBP
MRGBP	VPS72
C2orf44	RUVBL1
C2orf44	RUVBL2
RB1	E2F1
EP300	SMAD4
SP1	SMAD4
BRMS1	ARID4A
VEGFA	HSPA4
MAP2K1	RAF1
RAF1	RB1
CCND1	RB1
E2F1	RB1
SMARCA4	RB1
HDAC1	RB1
CBX5	RB1
TBL1X	NCOR1
TBL1X	HDAC3
TBL1XR1	NCOR1
TBL1XR1	HDAC3
PGR	SP1
HDAC1	TP53
TP53	HDAC1
TP53	TBP
HDAC1	SAP30
HDAC1	ING2
HDAC1	ING1
MTA2	CHD3
MTA2	HDAC1
MTA2	HDAC2
MTA2	RBBP7
MTA2	RBBP4
MTA2	MBD2
MTA2	MBD3
MBD2	CHD3
MBD2	HDAC1
MBD2	HDAC2
MBD2	RBBP7
MBD2	RBBP4
MBD2	MTA2
MBD2	MBD3
RB1	ARID4A
SAP30	ARID4A
SIN3A	ARID4A
ARID4A	SIN3A
ARID4A	RB1
ARID4A	HDAC1
ARID4A	RBBP7
RB1	RBBP7
RB1	RBBP4
SS18	SMARCA2
SSX2	SMARCA2
CCNA2	SP1
MAX	MXI1
RB1	SP1
RB1	HDAC1
SIN3A	ING1
SIN3A	SAP30
SIN3A	HDAC1
SIN3A	RBBP4
HDAC1	ING1
HDAC1	SIN3A
HDAC1	SAP30
HDAC1	RBBP4
ING1	SIN3A
ING1	SAP30
ING1	RBBP4
ING1	HDAC1
HIST1H3A	PELP1
PELP1	HIST1H3A
PELP1	HDAC2
EP300	NFYB
TP73	EP300
NFYB	EP300
NFYB	TP73
NFYC	TP73
HDAC1	TP73
TP73	HDAC1
BCL6	MTA3
BCL6	CHD3
BCL6	HDAC1
MTA3	BCL6
CHD3	BCL6
HDAC1	BCL6
BCL6	NCOR1
BCL6	NCOR2
ATR	ATRIP
ATRIP	ATR
RING1	RNF2
RING1	BMI1
RING1	PHC2
RNF2	HIST2H2AC
THRA	NCOA1
THRA	MED1
MED24	THRA
THRA	RXRA
UHRF1	HDAC1
HDAC1	UHRF1
HDAC1	UHRF2
UHRF2	HDAC1
UHRF1	UHRF1BP1
UHRF1BP1	UHRF1
HDAC1	HDAC2
HDAC1	SIN3A
HDAC1	SIN3B
HDAC1	MTA2
HDAC1	MBD2
HDAC1	KDM1A
HDAC1	RCOR1
MTA2	HDAC1
MTA2	HDAC2
MTA2	MBD2
MBD2	MTA2
RCOR1	HDAC1
RCOR1	HDAC2
RCOR1	KDM1A
KDM1A	HDAC1
KDM1A	HDAC2
KDM1A	RCOR1
HDAC2	MTA2
HDAC2	RCOR1
HDAC2	KDM1A
TP53	MTA2
CISH	MYD88
TLR4	TIRAP
TLR4	MYD88
TIRAP	MYD88
TRAF4	SMURF1
SMURF1	TRAF4
RUNX1T1	CBFA2T2
RUNX1T1	TCF12
RUNX1T1	NCOR1
RUNX1T1	HDAC3
RUNX1T1	SIN3A
RUNX1T1	HDAC1
MBD1	SETDB1
MBD1	CHAF1A
SETDB1	MBD1
SETDB1	CHAF1A
CHAF1A	MBD1
CHAF1A	SETDB1
PCNA	CHAF1A
CHAF1A	HIST1H3A
NR1I2	PPARGC1A
SMARCA4	SP1
SMARCA2	SIN3A
SIN3A	SMARCA2
NR0B2	SMARCA2
NR0B2	SIN3A
SMARCA2	NR0B2
STAT3	SRC
JUNB	EP300
EP300	JUNB
SRY	EP300
EP300	SRY
PRC1	KIF4A
KIF4A	PRC1
PRC1	KIF23
PRC1	CENPE
CENPE	PRC1
KIF23	PRC1
HDAC1	HDAC2
HDAC2	HDAC1
SMARCA4	STAT3
STAT3	SMARCA4
STAT3	CDK9
CDK9	STAT3
ESR1	PRDM2
INCENP	AURKA
HIST1H2AB	ERCC6
HIST1H2BB	ERCC6
HIST1H3A	ERCC6
HIST1H4A	ERCC6
ERCC6	HIST1H2AB
ERCC6	HIST1H2BB
ERCC6	HIST1H3A
ERCC6	HIST1H4A
CHD4	IKZF1
IKZF1	CHD4
SMARCE1	SMARCA4
CHD4	HDAC2
CHD4	SMARCA4
CHD4	SMARCC1
NCOR1	ETV6
ATN1	RUNX1T1
HDAC4	YWHAB
YWHAB	HDAC4
RELA	HDAC2
CREBBP	HDAC2
CTNNB1	HDAC1
CTNNB1	LEF1
RB1	HDAC1
RB1	HDAC3
ZNF76	TBP
TBP	ZNF76
ZNF76	PIAS1
CREBBP	HOXB6
HOXB6	CREBBP
DAXX	ATRX
NUP214	NUP88
NUP214	XPO1
YY1	TFCP2
FOXO1	CREBBP
CREBBP	FOXO1
FOXO1	SIRT2
H2AFX	MDC1
H2AFX	RAD50
H2AFX	NBN
H2AFX	MRE11A
MDC1	NBN
SMARCA4	RB1
RB1	SMARCA4
RB1	HDAC1
TP53	HDAC1
ESR1	MED1
RARA	MED1
TAF11	VDR
THRA	TAF11
TAF11	THRA
ATRX	CBX5
CBX5	ATRX
CDKN1B	CCND3
CCND3	CDKN1B
RELA	CREBBP
HDAC1	ATM
HDAC5	PRKAB1
CDT1	MCM6
CDT1	GMNN
CDT1	CCNA2
REST	TBP
RELA	EP300
RELA	HDAC1
RELA	HDAC3
HDAC1	RELA
HDAC3	RELA
MAPK9	NFATC2
BACH1	XPO1
SMARCC1	ARID1A
SMARCC1	ARID1B
ARID1B	ARID1A
ARID1A	SMARCA4
ARID1B	SMARCA4
HDAC9	YWHAE
SIN3A	TP53
TP53	SIN3A
TP53	HDAC1
REST	SIN3A
REST	HDAC1
HDAC1	HDAC9
SP1	HDAC1
SMARCB1	SMARCA4
SMARCB1	SMARCC1
SMARCB1	SMARCC2
EP300	NCOA3
SUV420H2	CBX5
SUV420H2	CBX1
HDAC1	SP1
RPS3	RELA
RPS3	NFKB1
RELA	RPS3
NFKB1	RPS3
ENO1	HDAC1
PARP1	XRCC5
PARP1	XRCC6
XRCC5	PARP1
XRCC6	PARP1
PLK1	TANK
TANK	PLK1
TANK	IKBKG
IKBKG	TANK
AKT1	IKBKB
IKBKB	AKT1
FGFR1	STAT3
STAT3	FGFR1
E2F1	PHB
PHB	E2F1
PHB	SMARCA4
PHB	SMARCA2
SMARCA4	PHB
SMARCA2	PHB
PHB2	HDAC1
PHB2	HDAC5
ESR1	PHB2
ESR1	HDAC1
HIST1H3A	ANP32A
HIST1H3A	TAF1A
HIST1H3A	TAF1B
HIST1H3A	CBX1
HIST1H3A	CBX3
SMAD3	EP300
FOXO4	CREBBP
CREBBP	FOXO4
FOXO3	SIRT1
SIRT1	FOXO3
FOXO3	CREBBP
DNMT3B	HDAC1
DNMT3B	HDAC2
DNMT3B	CBX5
DNMT3B	SMARCA5
SMARCA5	DNMT3B
DNMT3B	DNMT1
ETS2	CREBBP
SRCAP	CREBBP
SRCAP	EP300
RHOA	ARHGAP35
ANP32A	HIST1H3A
SET	HIST1H3A
SETD7	TAF10
TAF10	SETD7
TAF10	TBP
TAF10	TAF7
TAF10	TAF6
CSNK1G2	MTA1
EZH2	RBL2
RBL2	EZH2
NCOR1	SKIL
NCOR2	SKIL
SKIL	NCOR1
SKIL	NCOR2
AKT1	EP300
SETD8	PCNA
DNAJB6	HDAC4
ATR	RPA1
ATR	ATRIP
ZCCHC12	SMAD1
IL16	HDAC3
IL16	HSPA8
SET	NR3C1
TADA3	KAT2B
TADA3	KAT2A
TADA3	EP300
TADA3	ESR1
RUVBL1	RUVBL2
RUVBL1	CTNNB1
RUVBL1	UBE2I
RUVBL1	EP400
UBE2I	RUVBL1
RUVBL1	KAT5
SMARCA4	ARID1A
SMARCA4	SMARCC1
SMARCA4	SMARCC2
CLSPN	CDC7
DKC1	TERC
HDAC6	G3BP1
NFATC1	PARP1
HBZ	SP1
FAM175A	UIMC1
BRCC3	UIMC1
BRCC3	FAM175A
UIMC1	BRCC3
RUNX1	RUNX1
RUNX1	PML
RUNX1	HDAC2
PML	RARA
PML	HDAC2
RARA	RARA
RARA	HDAC2
SAP30L	SIN3A
ZFPM2	MTA1
ZFPM2	MTA2
ZFPM2	RBBP7
ZFPM2	RBBP4
MTA1	RBBP7
MTA1	RBBP4
FANCD2	RAD18
FANCD2	TNKS
TNKS	FANCD2
ATR	MSH2
BRIP1	BLM
BLM	BRIP1
BRIP1	BRCA1
BRCA1	RPA1
BRCA1	MLH1
BRCA1	FANCA
FANCA	TOP3A
PAX7	WDR5
WDR5	PAX7
WDR5	ASH2L
ASH2L	WDR5
SMYD2	TP53
SMYD2	EPB41L3
SMYD2	HSP90AA1
CDKN1B	SKP2
HDAC1	HDAC2
SIN3A	HDAC2
SIN3A	HDAC1
SP1	HDAC2
SP1	HDAC1
RB1	KAT2B
KAT2B	RB1
RB1	MDM2
RB1	HDAC1
RB1	EID1
KAT2B	TRRAP
E2F4	RBL1
E2F4	RBL2
E2F4	RB1
HDAC1	RBL2
HDAC1	E2F4
CDK1	FOXM1
CDK2	FOXM1
CCNE1	FOXM1
BRCA1	BRCA2
FANCF	FANCA
XRCC6	XRCC5
FANCF	GINS2
XRCC6	CREBBP
GINS2	FANCF
CREBBP	XRCC6
NCOR1	RUNX1T1
RUNX1T1	HDAC1
NCOR1	NR3C1
E2F3	USF1
USF2	USF1
USF1	USF2
USF1	E2F3
SMAD2	KAT2B
SMAD3	KAT2B
SMARCD1	NONO
SMARCD1	SMARCA4
SMARCD1	SMARCA2
SMARCD1	SMARCB1
SMARCA2	SMARCA4
SMARCA2	SMARCB1
SMARCA4	NONO
SMARCA4	SMARCA2
SMARCA4	SMARCB1
PPARD	HDAC1
ACTL6A	YY1
RUVBL1	YY1
RUVBL2	YY1
INO80	YY1
HDAC1	CHD4
SAP30	CHD4
SAP30	SIN3A
SAP30	HDAC1
SAP30	HDAC2
SAP30	RBBP7
SAP30	RBBP4
HDAC1	SIN3A
HDAC1	MTA2
HDAC1	HDAC2
HDAC1	RBBP7
HDAC1	RBBP4
HDAC1	SAP30
CHD4	MTA2
CHD4	HDAC1
CHD4	HDAC2
CHD4	RBBP7
CHD4	RBBP4
SIN3A	BCL6
JAK3	STAT5A
DAXX	ATRX
ATRX	DAXX
GATA4	SP1
GATA6	SP1
NCOR1	POU1F1
POU1F1	CREBBP
PCNA	POLB
PCNA	POLD1
PCNA	HDAC1
PCNA	EP300
MAPK1	CENPE
CENPE	MAPK1
CTNNBL1	CDC5L
CTNNBL1	PRPF19
CDC5L	CTNNBL1
PRPF31	CTNNBL1
AICDA	KPNA1
AICDA	CTNNBL1
KPNA2	CTNNBL1
CTNNBL1	KPNA2
SMARCC1	SMARCA4
SMARCC1	SMARCB1
SMARCA4	SMARCB1
MLH1	PMS2
MLH1	BRIP1
BRIP1	PMS2
BRIP1	MLH1
PCNA	FANCL
FANCL	PCNA
TP53	HDAC1
TP53	HDAC2
TP53	PML
HDAC1	EP300
NR3C1	NCOA1
NR3C1	NCOA2
NR3C1	CREBBP
BRCA1	SUMO1
SUV39H1	SIRT1
MYC	HDAC1
MYC	SP1
MYC	MAX
MYC	KAT5
HDAC1	MYC
HDAC1	SP1
SMARCA4	SMAD2
SMARCA4	SMAD3
SMAD2	SMARCA4
SMAD3	SMARCC2
RNF8	MDC1
MDC1	RNF8
BRCA1	POU2F1
POU2F1	BRCA1
ATAD2	ESR1
FANCD2	CEBPD
CEBPD	FANCD2
CEBPD	IPO4
IPO4	CEBPD
CREBBP	ESR1
SRC	ESR1
SREBF2	ATF6
ATF6	SREBF2
MYB	SKI
MYB	SIN3A
MYB	TRIM28
NCOR1	MYB
NCOR1	TRIM28
SETD1A	CXXC1
SETD1A	ASH2L
SETD1A	RBBP5
SETD1A	WDR82
SETD1A	HCFC1
SETD1B	ASH2L
RUNX2	HDAC7
KAT5	NR1D2
FANCC	FANCA
PJA1	UBE2D2
PJA2	UBE2D2
EGFR	HSP90AA1
EGFR	HSPA4
ERBB2	HSP90AA1
ERBB2	HSPA4
CBL	SRC
CBL	PIK3R1
CBL	SPRY2
COPS2	COPS3
COPS2	COPS8
COPS2	CUL1
COPS2	CUL2
CUL1	COPS2
ETS1	CREBBP
HDAC2	SIN3A
FAN1	MLH1
FAN1	MLH3
FAN1	PMS2
PMS2	FAN1
MLH3	FAN1
MLH1	FAN1
HIF1A	EP300
TNFRSF10B	CASP8
TNFRSF10B	CFLAR
TNFRSF10B	FADD
MDM2	TP53
VHL	CCT3
VHL	CUL2
HIF1A	VHL
CUL1	RBX1
CUL2	RBX1
CUL3	RBX1
CUL4A	RBX1
CUL5	RBX1
CBL	CSF1R
SNRNP70	CUL1
CUL1	BTRC
GSK3B	CTNNB1
CDH2	CTNNB1
CTNNB1	LEF1
CBL	GRB2
NOTCH1	CBL
FAN1	FANCD2
FAN1	MLH1
FAN1	FANCD2
FAN1	FANCI
CAPN1	FANCA
CAPN1	FANCG
RARA	NCOR1
RARA	KAT2B
KAT2B	NCOA1
HDAC1	RB1
HDAC1	RB1
RB1	HDAC1
TP53	DNMT1
CHEK1	DNMT1
DNMT1	CHEK1
CBL	SYK
AKT1	MDM2
MDM2	TP53
FANCG	ERCC1
ERCC1	FANCG
FANCG	FANCA
FANCA	FANCG
BRCA2	FANCG
XRCC3	FANCG
FANCD2	BRCA2
BRCA2	XRCC3
FANCG	BRCA2
FANCG	FANCF
BRCA2	FANCD2
FANCF	FANCG
BCL2L1	BLID
BLID	BCL2L1
UBE4B	VCP
MYL6B	IQGAP1
APITD1	FANCA
APITD1	FANCM
APITD1	FANCG
APITD1	FANCF
APITD1	FANCB
APITD1	C17orf70
APITD1	STRA13
APITD1	FANCL
STRA13	FANCL
STRA13	APITD1
STRA13	FANCA
STRA13	FANCM
FANCL	FANCM
FANCL	FANCA
FANCL	C17orf70
FANCL	FANCG
FANCL	APITD1
FANCL	STRA13
FANCG	FANCM
FANCG	FANCA
FANCG	C17orf70
FANCG	FANCL
FANCG	APITD1
FANCG	STRA13
BRIP1	MLH1
BRIP1	BRCA1
TOPBP1	BRIP1
BRIP1	TOPBP1
WDR48	WDR20
USP12P1	WDR20
USP46	WDR20
WDR20	WDR48
WDR20	USP12P1
USP1	ATAD5
ATAD5	WDR48
ATAD5	RFC4
PCNA	ATAD5
ESR1	NCOA3
ESR1	NCOA1
CREBBP	NCOA3
CREBBP	NCOA1
NCOA3	CREBBP
NCOA1	CREBBP
NCOA2	CREBBP
FANCM	FANCA
FANCM	FANCE
FANCM	FANCF
FANCM	BLM
FANCM	RMI1
FANCM	TOP3A
FANCM	C19orf40
FANCM	CLK2
FANCF	FANCM
FANCF	FANCA
FANCF	FANCE
RMI1	FANCM
RMI1	BLM
RMI1	RMI2
RMI1	TOP3A
KAT2B	RARA
NCOA1	RARA
EP300	RARA
CREBBP	RARA
STAT3	NCOA1
NCOA1	STAT3
MYC	MAX
STAT3	SP1
SP1	STAT3
CIITA	HDAC2
SP1	YY1
YY1	SP1
SP1	AR
HDAC1	E2F1
KDM5B	FOXG1
KDM5B	PAX9
TBP	TAF1
TBP	TAF2
TBP	TAF4
TBP	TAF5
TBP	TAF6
TBP	TAF8
TBP	TAF9
TBP	TAF10
TBP	TAF11
TBP	TAF12
MED1	MED16
MED1	KAT2A
KAT2A	MED1
KAT2A	TAF9
KAT2A	SUPT3H
SUPT7L	TAF9
SUPT7L	SUPT3H
SUPT3H	TAF9
SUPT3H	SUPT7L
MED1	MED17
NPAT	TRRAP
HDAC1	HELLS
HDAC2	HELLS
HELLS	DNMT1
HELLS	DNMT3B
CTBP1	ZEB1
CTBP1	RREB1
CTBP1	EHMT2
CTBP1	WIZ
CTBP1	RCOR1
CTBP1	HDAC2
CTBP1	KDM1A
CTBP1	ZNF217
CDYL	WIZ
ZNF217	RCOR1
ZNF217	KDM1A
ZNF217	HDAC2
ZNF217	CTBP1
ZNF217	CTBP2
MYOD1	EP300
MYOD1	KAT2B
TADA3	TP53
AR	SFPQ
AR	NONO
DNMT3A	CBX4
CBX4	DNMT3A
SP1	PARP1
PARP1	SP1
AURKA	TLK1
AURKA	TLK2
NR2F2	NR3C1
NR3C1	NR2F2
BLM	ATR
ATR	BLM
RUNX1	CBFB
CARM1	ARID1A
CARM1	SMARCA4
CARM1	SMARCC2
CARM1	SMARCC1
CARM1	SMARCE1
CARM1	ACTB
CARM1	SMARCD1
HDAC3	YY1
PAXIP1	ASH2L
ASH2L	PAXIP1
ASH2L	WDR5
PAXIP1	RBBP5
KMT2D	PAXIP1
KMT2D	ASH2L
KMT2D	RBBP5
KMT2D	WDR5
PAXIP1	WDR5
PAXIP1	NCOA6
ASH2L	NCOA6
ASH2L	RBBP5
NCOA6	RBBP5
NCOA6	WDR5
NCOA6	PAXIP1
NCOA6	ASH2L
RBBP5	WDR5
RBBP5	PAXIP1
RBBP5	ASH2L
RBBP5	NCOA6
MYC	SP1
MYC	MAX
MXD1	MAX
SP1	MYC
MAX	MYC
ETS2	CREBBP
ETS2	EP300
NCOA1	EP300
H3F3A	ASF1A
H3F3A	ASF1B
HIST1H3A	ASF1A
HIST1H3A	ASF1B
H3F3A	HIRA
MTA1	HSF1
HSF1	MTA1
HSF1	HDAC1
HSF1	HDAC2
MTA1	HDAC1
MTA1	CHD3
MTA1	TP53
TP53	MTA1
CEBPD	HDAC1
HDAC1	CEBPD
HDAC1	RCOR1
EP300	SP1
SP1	HDAC1
SP3	HDAC1
NFKB1	PSMD10
RELA	PSMD10
PSMD10	RELA
NCOA1	ESR1
NCOR2	ESR1
NCOA1	ESR2
CTNNB1	SOX6
SOX6	CTNNB1
SOX6	HDAC1
CTNNB1	HDAC1
ESR1	RELA
PHB2	PHB
PHB	PHB2
PHB	HDAC1
ING1	COPS2
ING2	COPS2
CREBBP	KHDRBS1
PRMT1	KHDRBS1
ZNF395	SAP30
ZNF395	HDAC1
HSP90AA1	RAF1
KAT5	NMI
NMI	KAT5
ATXN3	CREBBP
AR	GADD45GIP1
NR3C1	EP300
FOSL1	EP300
SMARCA4	ADNP
ESR1	NCOR1
ESR1	SRC
ESR1	CREBBP
ILF2	ILF3
ILF2	PRKDC
AXIN1	AXIN1
AXIN1	CTNNB1
AXIN1	GSK3B
PHB	RNF2
RNF2	PHB
PARK7	PARK2
USF1	USF2
USF1	PRMT1
KLF4	KAT5
KAT5	KLF4
FBXW7	KLF5
KLF5	FBXW7
KLF5	GSK3B
TP53	HDAC1
RB1	HDAC1
YY1	HDAC1
NFKB1	HDAC1
RELA	HDAC1
TP53	HDAC2
RB1	HDAC2
YY1	HDAC2
RELA	HDAC2
SIN3A	HDAC2
CHD3	HDAC2
SIN3A	HDAC1
CHD3	HDAC1
MBD3	HDAC1
RBBP4	HDAC1
MBD3	HDAC2
RBBP4	HDAC2
SIN3A	CSNK2A1
CSNK2A1	HDAC1
CSNK2A1	HDAC2
CSNK2A1	SIN3A
HDAC2	RBBP4
HDAC1	RBBP4
MDC1	CDC27
MDC1	CDC16
KDM1A	TP53
TP53	KDM1A
PPP1R8	EZH2
EZH2	PPP1R8
USP4	RB1
CUL4A	DDB2
HDAC1	RUNX1T1
RUNX1T1	HDAC1
SMARCA4	CEBPB
SMARCA4	NR3C1
SMAD1	SKI
SMAD2	SKI
SMAD2	HDAC1
SMAD4	SKI
SKI	SMAD3
SKI	SMAD4
CTBP1	BCORL1
BCORL1	CTBP1
NCOR1	BAZ1A
YY1	EP300
EP300	EP300
JUNB	EP300
JUND	EP300
YY1	YY1
EP300	YY1
NBN	ATM
PAXIP1	KMT2B
PAXIP1	KMT2C
PAXIP1	TP53BP1
PAXIP1	NCOA6
PAXIP1	RAD50
PAXIP1	MRE11A
PAXIP1	ASH2L
PAXIP1	RBBP5
PAXIP1	PAGR1
PAXIP1	WDR5
ASH2L	PAXIP1
ASH2L	NCOA6
ASH2L	ASH2L
ASH2L	RBBP5
RBBP5	PAXIP1
RBBP5	NCOA6
RBBP5	ASH2L
NCOA6	PAXIP1
NCOA6	NCOA6
NCOA6	ASH2L
NCOA6	RBBP5
MRE11A	RAD50
MRE11A	NBN
RAD50	MRE11A
RAD50	NBN
WDR5	PAXIP1
WDR5	RBBP5
PAGR1	PAXIP1
KMT2C	PAXIP1
KMT2C	RBBP5
KMT2C	ASH2L
KMT2B	PAXIP1
KMT2B	RBBP5
