Official Symbol Interactor A	Official Symbol Interactor B
SLX4IP	SLX4
ERCC1	SLX4
MSH2	SLX4
TCF19	NGFR
ATOX1	ATP7A
GFER	GFER
GFER	COPS5
PDLIM7	ZMYND11
ATP7B	DCTN4
CD27	SIVA1
SIVA1	PXMP2
POLD3	POLD2
BRCA1	BARD1
BRCA1	MYC
BRCA1	BRD7
THAP1	HCFC1
ZMIZ2	PIAS3
HCFC1	ASF1B
ANXA2	STAT6
DAXX	PLAGL1
MRGBP	BRD8
ADRM1	UCHL5
STAMBP	CHMP1A
STAMBP	CHMP1B
STAMBP	CHMP2A
STAMBP	CHMP3
CSK	JUN
TSG101	BCR
UBE2D1	UFM1
UBE2D1	AMFR
UBE2D1	MUL1
UBE2D1	RNF181
UBE2D1	RFWD3
UBE2D1	RNF11
UBE2D1	RNF111
UBE2D1	RNF13
UBE2D1	RNF130
UBE2D1	RNF167
UBE2D1	RNF25
UBE2D1	RNF4
UBE2D1	TOPORS
UBE2D1	RNF115
UBE2D1	ZNRF1
UBE2D2	AMFR
UBE2D2	MUL1
UBE2D2	CNOT4
UBE2D2	RNF181
UBE2D2	MIB1
UBE2D2	PJA2
UBE2D2	RFWD3
UBE2D2	RNF11
UBE2D2	RNF111
UBE2D2	RNF130
UBE2D2	RNF165
UBE2D2	RNF25
UBE2D2	RNF26
UBE2D2	RNF43
UBE2D2	SIAH1
UBE2D2	RNF4
UBE2D2	LTN1
UBE2D2	RNF115
UBE2D2	ZNRF1
UBE2D3	AMFR
UBE2D3	MUL1
UBE2D3	UBE4A
UBE2D3	RNF181
UBE2D3	MIB1
UBE2D3	PJA2
UBE2D3	RFWD3
UBE2D3	RNF11
UBE2D3	RNF111
UBE2D3	RNF130
UBE2D3	RNF25
UBE2D3	RNF26
UBE2D3	RNF43
UBE2D3	SIAH1
UBE2D3	RNF4
UBE2D3	TOPORS
UBE2D3	RNF115
UBE2D3	ZNRF1
UBE2D4	AMFR
UBE2D4	MID2
UBE2D4	RFWD3
UBE2D4	RNF11
UBE2D4	RNF111
UBE2D4	RNF25
UBE2D4	RNF4
UBE2D4	RNF115
UBE2D4	ZNRF1
UBE2E1	RNF181
UBE2E1	RNF111
UBE2E1	RNF130
UBE2E1	RNF167
UBE2E1	RNF25
UBE2E1	ZNRF1
UBE2E3	MUL1
UBE2E3	CNOT4
UBE2E3	RNF111
UBE2E3	RNF25
UBE2J1	BIRC2
UBE2J1	SYVN1
UBE2L6	RNF144B
UBE2N	AMFR
UBE2N	BIRC3
UBE2N	RNF103
UBE2N	LRSAM1
UBE2N	MIB1
UBE2N	MID2
UBE2N	RNF11
UBE2N	RNF152
UBE2N	RNF165
UBE2N	TRIM32
UBE2N	ZNRF1
UBE2N	ZNRF2
UBE2U	RNF144B
UBE2W	AMFR
UBE2W	RNF111
UBE2W	RNF26
UBE2W	RNF4
IKBKG	IKBKB
IKBKG	CALB1
IKBKG	CDK2
IKBKG	RNF7
IKBKG	SENP2
IKBKG	SYT1
UBE2D1	XIAP
UBE2D2	XIAP
UBE2D3	XIAP
UBE2N	XIAP
UBE2N	TRAF6
UBE2A	RAD18
UBE2B	RAD18
UBE2D1	RNF125
UBE2K	RNF138
UBE2D1	RNF126
UBE2D2	RNF126
UBE2D3	RNF126
UBE2D4	RNF126
UBE2D3	UBOX5
UBE2L3	UBOX5
UBE2D1	RNF5
UBE2D2	RNF5
UBE2D3	RNF5
UBE2D4	RNF5
UBE2E3	RNF5
UBE2K	RNF5
UBE2E2	RNF5
UBE2K	DTX3
UBE2D1	RNF14
UBE2D4	RNF14
UBE2E1	RNF14
UBE2E2	RNF14
UBE2D1	ZNRF1
UBE2D2	ZNRF1
UBE2D3	ZNRF1
UBE2D4	ZNRF1
UBE2E1	ZNRF1
UBE2N	ZNRF1
UBE2K	07-Mar
UBE2D1	RNF114
UBE2D2	RNF114
TSG101	LRSAM1
UBE2D1	RNF11
UBE2D2	RNF11
UBE2D3	RNF11
UBE2D4	RNF11
UBE2N	RNF11
UBE2D2	TRIM8
UBE2W	AMFR
UBE2K	SIAH1
UBE2L3	ARIH2
UBE2L6	ARIH2
UBE2D1	DTX3L
UBE2D2	DTX3L
UBE2D3	DTX3L
UBE2D1	DZIP3
UBE2D2	DZIP3
UBE2E2	DZIP3
UBE2L3	RNF144B
UBE2L6	RNF144B
TSG101	MGRN1
UBE2D1	MID1
UBE2D2	MID1
UBE2D3	MID1
UBE2D4	MID1
UBE2N	MID1
UBE2D1	MKRN3
UBE2N	RC3H2
UBE2D1	TRIM39
UBE2D2	TRIM39
UBE2D3	TRIM39
UBE2D4	TRIM39
UBE2E1	TRIM39
UBE2E3	TRIM39
UBE2E2	TRIM39
UBE2D1	TRIM27
UBE2D2	TRIM27
UBE2D3	TRIM27
UBE2D2	RFWD3
UBE2D3	RFWD3
UBE2D2	RNF10
UBE2E3	RNF10
UBE2D1	RNF111
UBE2D2	RNF111
UBE2D3	RNF111
UBE2D4	RNF111
UBE2I	RNF111
UBE2L3	RNF144A
UBE2L6	RNF144A
UBE2D3	RNF185
UBE2E3	RNF185
UBE2K	RNF185
UBE2D1	RNF2
UBE2D2	RNF2
UBE2D3	RNF2
UBE2K	RNF2
UBE2D1	RNF25
UBE2D2	RNF25
UBE2D3	RNF25
UBE2D4	RNF25
UBE2E1	RNF25
UBE2E3	RNF25
UBE2E2	RNF25
UBE2N	RNF8
UBE2N	TRIM32
UBE2L3	RBCK1
UBE2L6	RBCK1
UBE2W	XIAP
UBE2D1	TRAF6
UBE2D2	TRAF6
UBE2D3	TRAF6
UBE2D3	RNF125
UBE2D2	BFAR
UBE2D3	BFAR
UBE2D1	RNF4
UBE2D2	RNF4
UBE2D3	RNF4
UBE2D4	RNF4
UBE2E1	RNF4
UBE2E3	RNF4
UBE2I	RNF4
UBE2W	RNF4
UBE2E2	RNF4
UBE2L6	LONRF1
UBE2W	RNF5
UBE2D1	RING1
UBE2D1	RLIM
UBE2E2	RLIM
UBE2E3	RNF14
UBE2N	07-Mar
UBE2A	UBR3
UBE2B	UBR3
UBE2D1	LRSAM1
UBE2N	LRSAM1
UBE2E1	RNF11
UBE2D1	AMFR
UBE2D2	AMFR
UBE2D3	AMFR
UBE2D4	AMFR
UBE2N	AMFR
UBE2D1	SIAH1
UBE2D2	SIAH1
UBE2D3	SIAH1
UBE2D1	CHFR
UBE2D2	CHFR
UBE2D3	CHFR
UBE2N	CHFR
UBE2U	RNF144B
UBE2W	05-Mar
UBE2D1	MGRN1
UBE2E1	MID1
UBE2E3	MID1
UBE2E2	MID1
UBE2I	TRIM23
UBE2K	TRIM39
UBE2D3	TRIM55
UBE2D4	TRIM27
UBE2I	TRIM27
UBE2D1	RFWD3
UBE2D4	RFWD3
UBE2E1	RNF111
UBE2E3	RNF111
UBE2W	RNF111
UBE2D2	RNF38
UBE2D1	RNF7
UBE2D2	RNF7
UBE2D1	TRIM17
UBE2D2	TRIM17
UBE2D3	TRIM17
UBE2D1	TRIM2
UBE2D1	TRIM25
UBE2D2	TRIM25
UBE2D3	TRIM25
UBE2N	TRIM25
UBE2D1	TRIM31
UBE2D2	TRIM31
UBE2D3	TRIM31
UBE2V1	TRIM32
UBE2U	TRIM32
UBE2D2	TRIM5
UBE2D3	TRIM5
UBE2N	TRIM5
USP25	MYBPC1
USP25	ACTA1
DAZAP2	TCF7L2
SRR	GOLGA3
FOS	JUN
RNF19B	BTG4
VPS25	VPS25
VPS25	SNF8
VPS25	VPS36
SNF8	VPS25
SNF8	SNF8
SNF8	VPS36
VPS36	VPS25
VPS36	SNF8
VPS25	CHMP6
SNF8	CHMP6
CHMP6	VPS25
IGKV2D-29	USP4
BMPR2	FHL2
SMARCB1	KMT2C
RXRA	THRB
NCOR1	THRB
NCOR2	THRB
HDAC3	NR2C1
CDKN2A	SMARCA4
ZNF335	CCAR2
CDC25C	YWHAB
TSC2	YWHAB
MLLT1	AFF1
AFF1	CCNT1
CCNT1	AFF1
AXIN1	DAXX
SUMO2	CHAF1A
SUMO3	CHAF1A
UBE2V2	UBE2N
UBE2V1	UBE2N
TMEM189	UBE2N
NCOR1	VDR
EPM2A	NHLRC1
EPM2A	GSK3B
JUN	DACH1
JUN	APLP2
CDC42	ARHGDIA
JUN	ATF4
YWHAE	BAD
YWHAZ	BAD
GRB2	BTK
GRB2	CBL
GRB2	CBLB
WNK1	CLTC
APC	CTNNA1
GRB2	DAB2
GRB2	DOCK1
NFYC	DR1
MAPK14	DUSP1
YWHAZ	EPB41L2
YWHAG	EPB41L2
JUN	FOS
GRB2	GAB1
MAPK14	MKNK2
GRB2	RAPGEF1
GRB2	HNRNPK
GRB2	HSPA5
JUN	HSP90AA1
PRKCZ	HSP90AA1
APC	JUP
CTNNA1	JUP
GRB2	KRT8
GRB2	LCP2
MAPK14	MEF2D
GRB2	MUC1
MAX	MYC
GRB2	MYH9
NFYC	NFYA
NFYC	NFYB
RAC1	PAK1
CDC42	PAK1
RAC1	PAK2
CDC42	PAK2
CDC42	PAK3
GRB2	PIK3R1
GRB2	PIK3R2
MEF2C	MAPK7
YWHAG	PTPN3
HRAS	RGL2
HRAS	RALGDS
UBE2I	RANBP2
APC	RANBP2
RAC1	RAP1GDS1
GRB2	RBBP6
UBE2I	RNF4
S100A9	S100A8
SOS1	ITSN1
GRB2	SOS2
SREBF2	SP1
UBE2I	SP100
YWHAZ	SSFA2
YWHAG	TERF1
YWHAZ	TNFAIP3
JUN	UBC
SREBF2	UBE2I
UBE2I	UBE2I
CDC42	WAS
GRB2	WIPF1
YWHAE	YWHAB
YWHAZ	YWHAE
YWHAG	YWHAE
ARAF	YWHAE
YWHAE	YWHAH
ARAF	YWHAZ
YWHAZ	YWHAZ
GRB2	MAP4K3
MAPK6	MAPKAPK5
UBE2I	PIAS1
MAPK14	MKNK1
GRB2	ASAP2
RAC1	SYNJ2
PAK1	ARHGEF7
GRB2	WASL
CDC42	WASL
UBE2I	PIAS2
MAPK14	RPS6KA5
YWHAE	HDAC9
MEF2C	HDAC9
CDC42	ARHGAP32
YWHAZ	FAM65B
YWHAE	HDAC4
GRB2	GAB2
GRB2	HELZ
UBE2I	CASP8AP2
GRB2	PDCD6IP
YWHAZ	CHAF1A
TOLLIP	TOM1L1
CBX3	TRIM28
GRB2	TNK2
CDC42	TNK2
CDC42	PAK4
UBE2I	PIAS3
CDC42	CDC42EP2
GRB2	VAV3
CDC42	BAIAP2
CDC42	CDC42EP3
GRB2	STAMBP
GRB2	KHDRBS1
YWHAE	YWHAQ
MYC	GCN1L1
MAP2K2	COPS5
YWHAZ	COPS5
CDC42	CDC42EP1
GRB2	MAP4K5
MAPK14	DUSP10
PACSIN1	PACSIN2
PACSIN1	COBLL1
NFYC	ATF6
YWHAG	EPB41L3
PACSIN1	COBL
CBX3	MGA
MAX	MGA
YWHAG	SH3BP4
GRB2	PTPN23
YWHAE	WWTR1
UBE2I	ZNF451
UBE2I	HIPK2
SOS1	ITSN2
RAC1	ARHGEF4
GRB2	ASAP1
YWHAZ	FAM53C
YWHAG	FAM53C
GRB2	ERRFI1
GRB2	WDR44
UBE2I	RNF111
PACSIN1	ARHGAP17
YWHAG	RMDN3
MAPK14	YY1AP1
MAPK14	SUPT20H
YWHAG	CENPJ
APC	ERBB2IP
CDC42	CDC42SE1
CDC42	PAK6
CDC42	PAK7
RAC1	SH3RF1
GRB2	GAREM
MAPK14	DUSP16
CDC42	PARD6B
MAPK14	ELMSAN1
TOLLIP	TOM1L2
GRB2	WIPF2
DOT1L	MLLT6
MLLT6	DOT1L
PARK2	PSMA4
TRIM63	TCAP
TRIM63	NEB
TRIM63	TNNI2
TRIM63	MYOT
TRIM63	TTN
TRIM63	CKM
TRIM63	PKM
TRIM63	PDHB
TRIM63	UQCRC1
AR	SMARCA2
AR	SMARCA4
AR	SPOP
LMNA	RBBP4
NHLRC1	EPM2A
FOXP3	IKZF4
NANOG	MED12
PTK2B	MBD2
NR1I2	NCOR1
MBD1	PIAS1
MBD1	PIAS2
NRIP1	HDAC3
RNF2	PSMC4
PARP1	TRIM29
ATF3	ATF2
RUNX1T1	PRDM14
ATF2	YY1
CTBP1	TCF4
CTBP1	LCOR
EPAS1	ARNT2
EWSR1	EZH2
EWSR1	SUZ12
FOXG1	FOXH1
GATA2	SMAD4
IRF1	IRF9
ISL1	LHX4
ISL1	SSBP4
LMX1B	SSBP3
MEF2C	HDAC9
MEIS2	PBX1
PITX2	TRIM25
RARB	RXRG
TCEB1	ASB9
TCF4	TCF3
TCF4	PIAS4
TFCP2	UBP1
TLE1	VENTX
TLE1	TLX3
ZBTB25	ZBTB25
ZNF174	ZSCAN32
LZTR1	LZTR1
BLZF1	ZNF410
CBFA2T2	PRDM14
MED7	MED31
JADE2	ING4
RBFOX2	RBFOX2
SCAND1	ZNF397
SUFU	ZNF747
ZNF446	ZNF397
ZKSCAN7	TCEANC
NCOA5	NCOA5
ZNF408	ZBTB9
TRIM15	TRIM15
HIF1A	OS9
CDCA8	UBE2I
CDCA8	RANBP2
MORF4L1	MRFAP1
MED12	GLI3
HDAC7	ACTN4
HDAC7	YWHAQ
HDAC7	MEF2A
SYF2	MCM3
SYF2	CCNDBP1
TRIM63	TNNC1
IRS1	HDAC2
E2F1	YWHAQ
HIC1	CTBP1
HIC1	CTBP2
HIC1	ARID1A
CTCFL	BAG6
DDB1	CDT1
DDB1	CUL4A
CUL4A	RBX1
MYD88	IRF7
SKP2	SKP1
SKP2	USP18
NCF2	NCF4
ESR1	MEN1
MAGED1	AATF
PKD1	SIAH1
RCOR1	HSPA4
ESR1	NCOA3
USP8	CHMP1B
STAMBP	CHMP1A
STAMBP	CHMP1B
STAMBP	CHMP3
STAMBP	CHMP4A
STAMBP	CHMP4B
INSM1	CCND1
H2AFX	CALM1
FEZ1	DRAP1
FEZ1	SMARCD1
FEZ1	SAP30L
FEZ1	SMC3
FEZ1	CLASP2
FEZ1	FEZ1
FEZ1	WWC1
FEZ1	RAI14
FEZ1	PDCD7
FEZ1	SCOC
FEZ2	SCOC
MYB	HIPK2
NLK	HIPK2
ITCH	NEDD9
HABP4	GNB2L1
HABP4	CHD3
HABP4	YBX1
HABP4	C1QBP
NCOR2	BCL6
NCOR1	PIAS1
MBD2	TACC3
TRIM27	CHD4
SMARCA4	CHD4
CARM1	SRCAP
CREBBP	DAXX
TFCP2	NFE4
SMAD1	PIAS4
SMAD2	PIAS4
SMAD3	PIAS4
SMAD4	PIAS4
VDR	SRC
VDR	NCOA2
VDR	NCOA3
RAD54L2	AR
ESR1	EP300
ESR1	NCOA3
ESR1	NCOA2
ESR1	NCOA1
SAFB	NCOR1
HDAC3	NCOR1
PROKR2	PROKR2
NCOR1	NR1H3
NCOR1	NR1H2
BCL6B	BCL6
HDAC4	UBE2I
HDAC6	TUBB2B
ESR1	LCOR
GLI2	SKI
GLI3	SKI
TMPO	HDAC3
NCOR1	PPARG
NCOR2	ATXN1L
ATXN1L	ATXN1
SP1	HDAC1
RCOR1	SMARCE1
SUV39H1	CBX4
EP300	GRIP1
GRIP1	CARM1
NR0B2	EID1
BCL6	NCOR1
BCL6	NCOR2
VHL	USP20
CYLD	TRAIP
TERF2	TERF2IP
ZMIZ2	AR
HDAC4	ESR1
MYC	CDCA7L
PELP1	STAT3
HDAC4	MEF2C
HDAC4	YWHAQ
HDAC4	ANKRA2
CDK11B	KAT7
KDM4A	RB1
ATM	KAT8
KAT8	ATM
VDR	RXRG
VDR	SRC
VDR	NCOA2
TRIM27	PIAS1
TRIM27	PIAS3
TRIM27	PIAS2
TRIM27	PIAS4
SP1	NCOR2
SP1	NCOR1
SP1	BCOR
BLM	UBE2I
NCOA4	VDR
CARM1	CREBBP
CARM1	EP300
IKBKG	CYLD
TRAF2	CYLD
CYLD	IKBKG
CYLD	TRAF2
VHL	POLR2G
TGOLN2	AP1M1
MBD2	MBD3L2
MBD2	MBD3
MBD2	MBD2
MBD3	MBD3L2
MBD3	MBD3
MBD3	MBD2
MBD3L2	MBD3
HERC1	PKM
SMAD4	DAXX
SMAD4	UBE2I
TXNRD2	GTF2H1
RXRB	GTF2H1
SIN3A	TGIF1
PFDN5	TRIM28
TADA3	ANKRD12
CBLC	ITCH
CUEDC2	CHUK
CUEDC2	IKBKB
CUEDC2	PPP1R15A
TAF1B	THAP7
STAT3	NFKBIZ
EPC1	EZH2
NCOR1	PPARA
SMAD3	HDAC1
SYT1	SIN3A
SMURF1	TRAF4
MBD1	SETDB1
MBD1	CHAF1A
PRC1	KIF4A
NCOR1	ETV6
ATN1	RUNX1T1
RXRA	NCOA1
MED1	PPARG
MED1	RXRA
ZNF76	TBP
ZNF76	PIAS1
MTA1	ITGB3BP
VDR	NCOR1
VDR	COPS2
NCOR1	HDAC3
NCOR1	HDAC4
MED1	ESR2
MED1	ESR1
VDR	TAF11
THRA	TAF11
NRIP1	NR3C1
NCOA1	NR3C1
SMAD2	SKI
SIN3A	COPS2
MEN1	JUND
RARA	HMGA1
PPARG	HMGA1
JUN	HMGA1
CREBBP	HMGA1
PLK1	TANK
AR	KAT5
CREBBP	SRCAP
MTA1	CSNK1G2
SKIL	NCOR1
SKIL	NCOR2
SET	NR3C1
VDR	SMAD3
VDR	RXRA
SMAD3	VDR
RXRA	VDR
AR	NCOR2
AR	SRC
NCOR1	THRA
NCOA1	THRA
GRIP1	THRA
FANCF	GINS2
NCOR2	RUNX1T1
ESR1	NCOA1
ESR1	GRIP1
BCL6	SIN3A
SNW1	NCOR1
SNW1	NCOR2
NCOR1	TAF9
TAF9	TAF6
TAF9	GTF2B
BRCA1	SUMO1
SRC	ESR1
NCOA2	ESR1
NCOA3	ESR1
CREBBP	ESR1
MYB	UBE2I
POLN	POLDIP2
CAPN1	FANCA
CAPN1	FANCG
CREBBP	KAT2B
KAT2B	CREBBP
KAT2B	NCOA3
KAT2B	NCOA1
NCOR2	RXRA
NCOR2	RARA
KMT2A	SET
FANCG	ERCC1
EIF2S1	EIF2AK2
NCOA1	ESR1
NRIP1	ESR1
CREBBP	ESR1
CREBBP	NCOA3
NCOA3	RARA
RARA	LRIF1
NR3C1	NR2F2
SP1	EP300
KAT5	NMI
AR	GADD45GIP1
HIRIP3	CSNK2B
SMAD1	PSMB4
NCOR1	BAZ1A
HDAC4	NUP155
SIRT1	TLE1
CHD3	PCNT
CHD4	PCNT
RBX1	SMAD3
BTRC	ATF4
HCFC1	E2F1
HCFC1	E2F3
HCFC1	E2F4
HDAC3	CREB3
SMAD1	SMURF2
SMAD2	SMURF2
SMAD3	SMURF2
ATG7	ATG12
PQBP1	TXNL4A
AKT1	SETDB1
DMAP1	MNAT1
EXO1	YWHAZ
EXO1	YWHAB
EXO1	YWHAE
EXO1	MLH1
RARA	TADA3
TADA3	ESR1
RAD50	GEMIN2
BTRC	SKP1
ETV6	UBE2I
SATB1	UBE2I
SATB1	TOPORS
SATB1	CBX4
SATB1	PIAS1
SATB1	PIAS3
SATB1	PIAS4
PHF8	ZNF711
FBXO4	TERF1
SMURF1	WFS1
CENPE	FANCA
FANCG	SPTAN1
KLHL20	DAPK1
HES1	FANCF
HES1	FANCG
HES1	FANCL
HES1	FANCA
RAC1	UNKL
UNKL	SMARCD2
C17orf70	FANCB
FANCE	FANCD2
C19orf40	FANCM
FANCG	PRDX3
UBE2T	FANCL
FANCL	FANCB
FANCB	FANCL
XRCC3	FANCG
BRCA2	FANCG
FANCG	FANCA
FANCG	FANCF
BTRC	NFKBIA
FANCE	FANCC
FANCE	FANCD2
FANCE	FANCC
FANCE	FANCD2
FANCE	FANCF
BACH1	HMMR
DCLRE1A	PIAS1
FBXL5	DCTN1
TSG101	LRSAM1
FANCG	FANCF
FANCF	FANCE
FANCF	FANCA
HIPK2	WSB1
MDM2	MDM2
UBE2D1	MDM2
MDM2	MDM4
CUL3	ARHGEF12
MYC	HBP1
HSF1	FILIP1
NLRC4	PSMC5
TRAF6	RANBP9
EGR2	UBE2I
FANCG	FANCA
ANKS1B	UBC
RCHY1	KRIT1
TRAF2	ZFAND6
GDAP1	TUBB
FANCC	POR
EDNRA	COPS5
NCOA3	SPOP
HIPK2	SIAH1
POLH	PCNA
CLU	COMMD1
FANCC	HSP90B1
USP50	HSP90AB1
OPTN	CYLD
VPS35	FAM21C
VPS29	TBC1D5
FAM21C	KIAA1033
KIAA1033	WASH1
KIAA0196	KIAA1033
KIAA0196	FAM21C
KIAA0196	WASH1
VPS29	TBC1D5
BIRC2	UBE2D1
BIRC2	UBE2D2
BIRC2	UBE2D3
BIRC2	UBE2S
BIRC3	UBE2D1
BIRC3	UBE2D2
BIRC3	UBE2D3
BIRC7	UBE2D2
XIAP	UBE2E1
XIAP	UBE2D1
XIAP	UBE2D2
XIAP	UBE2D3
XIAP	UBE2W
TRAF6	UBE2N
BRCA1	UBE2D2
BRCA1	UBE2D3
BIRC2	BIRC2
BIRC7	BIRC2
BIRC7	BIRC7
BIRC3	BIRC3
XIAP	XIAP
MYC	FBXW8
MYC	ZNF281
MYC	MCM7
MYC	CCAR2
KEAP1	IKBKB
NEDD8	NUB1
HSPB1	GATA1
ANKZF1	VCP
RNF122	CAMLG
TSG101	MGRN1
HGS	TSG101
PDCD6IP	TSG101
PELI1	UBE2I
CUL3	KLHL42
CUL3	SPOP
SMURF1	PSME3
BTRC	CTNNB1
BTRC	SKP1
APC2	CTNNB1
IKBKB	COPS3
IKBKB	COPS4
IKBKB	COPS5
IKBKB	COPS7A
WWP2	EGR2
CAMK2B	CAMK2B
NRIP1	ESRRA
MED1	PPARG
NCOR2	RXRA
NCOR2	RARA
NCOR2	NR1H2
NCOR2	SPEN
NCOR2	PPARG
NCOA3	RARA
NCOA3	ESRRA
NCOA3	PPARG
NCOA6	PPARG
NCOA6	NR1H2
PNRC2	DCP1A
NR0B1	PPARG
THRA	RXRA
THRA	NCOR1
THRB	RXRA
THRB	NCOA1
THRB	NCOA3
RARA	RXRA
RARA	RXRG
RARA	ITGB1BP2
RARA	RXRB
RARB	NCOA1
RARB	RXRB
RARB	RXRG
RARG	RXRB
RARG	ITGB1BP2
RARG	NCOA1
PPARD	RXRA
PPARD	NCOA1
PPARD	RXRG
PPARD	RXRB
RORA	NCOA1
ATXN7	CEP72
ATXN7	LTBP4
ATXN7	MEGF8
ATXN7	NOC2L
ATXN7	NUP62
CACNA1A	ABI1
CACNA1A	AMIGO2
CACNA1A	ARHGAP22
CACNA1A	BZRAP1
CACNA1A	CSNK2B
CACNA1A	LAMB1
CACNA1A	LPHN1
CACNA1A	RBM12B
CACNA1A	PUF60
CACNA1A	TUBB2B
CACNA1A	YLPM1
CDKN1A	OPTN
PPP1R3C	NHLRC1
TRIM21	HLA-DRB1
DISC1	NDEL1
IMMT	NDEL1
DISC1	IMMT
TRAF6	UBE2N
TRIM17	TRIM44
MDM2	USP2
MDM2	TP53
EPM2A	NHLRC1
EPM2A	PRKAA2
EPM2A	PRKAB2
AXIN1	PRMT1
HSF2	CUL3
CUL3	HSF2
NR1H2	NPY
NR1H2	RXRA
NR1H2	NCOR2
NR1H2	NCOR1
NR1H2	RXRG
NR1H2	RXRB
NR1H3	RXRA
NR1H3	NCOR1
NR1H3	RXRG
NR1H3	RXRB
VDR	RXRA
VDR	RXRG
VDR	RXRB
NR1I2	RXRA
NR1I2	PPARGC1A
NR1I2	RXRB
HNF4A	UBE2I
HNF4A	NCOA6
HNF4A	NR0B2
RXRB	NR1H3
RXRB	NR1H2
RXRB	PPARG
NR2F6	NR2F2
ESR2	NRIP1
ESR2	NCOA6
ESRRA	ESRRG
ESRRG	NR0B1
ESRRG	NRIP1
ESRRG	ESRRA
ESRRG	PNRC2
AR	GSN
AR	RNF14
AR	NCOA4
AR	KIF1A
NR4A2	RXRA
KEAP1	NFE2L1
KEAP1	NFE2L2
KEAP1	RELA
USP36	SOD2
KIR2DL4	RNF216
LNX1	RHOC
TICAM1	TRAF2
TICAM1	TRAF6
TGFBR1	TSC22D1
CALM1	RALA
CALM1	RALB
EDC4	DCP2
EDC4	DCP1B
VDR	MED1
SMAD1	SMAD4
SMAD1	SMURF1
SMAD1	SMURF2
SMAD1	STUB1
THRA	MED21
SMURF2	KLF5
SOCS3	ACADVL
ARAP1	SH3KBP1
SOCS2	PTK2B
MAVS	TRAF5
CDC5L	SPTBN1
CDC5L	MACF1
CDC5L	EXOC7
CDC5L	KANSL1
DISC1	IMMT
DISC1	TRAF3IP1
DISC1	CEP63
DISC1	SYNE1
DISC1	EIF3H
DISC1	NDEL1
DTNBP1	EXOC7
DTNBP1	EXOC4
DTNBP1	SYBU
CEP63	CCDC14
NDEL1	CENPF
NDEL1	CCSER1
NDEL1	CCSER2
NDEL1	DIXDC1
UBE2I	HIPK2
EXOC1	EXOC4
EXOC1	NUF2
EXOC1	GOLGA4
EXOC1	KIF5A
GLIS2	CTNNB1
RARA	MED25
RARA	SRC
RARA	MED1
MED25	RXRA
MED25	ESR1
MED25	CREBBP
PIAS2	MAPK8
SIAH2	TINF2
NDRG2	ATP1B1
AKT1	ASXL1
AKT1	COMMD1
AKT1	PPL
CLEC4G	EIF3I
COPS5	GNB2L1
COPS5	MAP2K2
GRB2	FN1
GRB2	PRKAB1
GRB2	TFG
RBBP6	CAPZA2
RBBP6	SRSF7
TP53	UBE2I
TP53	PIAS2
MAPK14	ZNHIT1
PLEKHO1	PLEKHO1
CLEC4G	IFI35
HMOX2	GIT1
HMOX2	HAP1
HMOX2	KIAA1377
SNUPN	MEX3B
PSMA7	PSMA3
PSMA7	PSMA2
DNM2	ITSN1
CSNK1E	PNO1
CSNK1E	FAM110A
CSNK1E	FAM83D
CSNK1E	MCC
GABARAPL2	SQSTM1
GABARAPL2	UBA5
GABARAPL2	KBTBD7
GABARAPL2	ATG13
GABARAPL2	ATG4B
GABARAPL2	RCN2
SH3GL1	DPPA4
SH3GL1	SH3GL3
SH3GL1	SH3GL1
BAD	YWHAB
RPL35A	SH3GL3
NUDT21	KIAA1377
NUDT21	RBM48
NUDT21	ZBTB48
NUDT21	RPLP1
GSK3B	ATXN3
GSK3B	TP53
YAE1D1	CHD3
YAE1D1	VIM
YAE1D1	KIAA1377
MRPL44	IMMT
MRPL44	VIM
MRPL44	SETDB1
GADD45G	UTP14A
GADD45G	EEF1A1
GADD45G	LUC7L2
DYNC1I1	FAM83D
DYNC1I1	DCTN1
CDC73	CEP70
SELENBP1	EED
SELENBP1	MED31
UBE3A	JADE1
SQSTM1	SQSTM1
SQSTM1	UBC
NEK2	NDC80
TAF1D	CEP70
TAF1D	HAP1
TAF1D	PTN
RPS10	HAP1
GORASP2	GOLGA2
RABAC1	RABAC1
RABAC1	REEP5
SH3GL2	SH3GL3
SH3GL2	SH3KBP1
SH3GL2	SH3GL1
SH3GL2	EGFL6
EFNA1	PPBP
CBX5	LRIF1
MAP2K4	MAPK9
NUDT3	ASB13
NUDT3	RPLP1
MAPK8	DUSP8
RPS6KA1	GBP2
RAC1	ARHGDIA
BCL2L1	TP53
BCL2L1	TP53BP2
ASPSCR1	VCP
NSFL1C	VCP
TAC1	BAG6
SNCA	GAPDH
PAM16	FEZ1
PRKCZ	YWHAB
PRKAR1A	ZBED1
PLEKHJ1	FAM109A
SH3GL3	SH3GL3
CBS	CBS
SUV39H2	RASSF1
SUV39H2	CEP70
MAPK11	MAPK14
REG1B	BAG6
AIMP2	KARS
AIMP2	DARS
PDPK1	CARD11
TK1	PTPRK
TK1	GDF9
TK1	COPS6
TK1	CRMP1
TK1	CCDC90B
TK1	APLP1
TK1	LRIF1
TK1	SETDB1
TK1	TP53
TK1	C14orf1
TK1	RBM48
TK1	GAPDH
TK1	TLE1
TK1	TUBB2A
TK1	UNC119
UBE2A	UBR1
PTK2	TGFB1I1
PTK2	LPXN
BTG1	CNOT7
BTG1	CNOT8
