miRNA	Target Gene  # filtered 'homo sapiens' from http://mirtarbase.mbc.nctu.edu.tw/cache/download/6.1/miRTarBase_WE_MP.xls
hsa-miR-26b-5p	POU2F1
hsa-miR-26b-5p	PDGFRA
hsa-miR-26b-5p	CYLC2
hsa-miR-26b-5p	POLE3
hsa-miR-26b-5p	SFRP4
hsa-miR-26b-5p	ARAP2
hsa-miR-26b-5p	CHST12
hsa-miR-26b-5p	GALNT7
hsa-miR-26b-5p	PLXNA2
hsa-miR-26b-5p	CCNDBP1
hsa-miR-26b-5p	PCNA
hsa-miR-26b-5p	CXADR
hsa-miR-26b-5p	CTH
hsa-miR-24-3p	VRK1
hsa-miR-24-3p	NOP56
hsa-miR-24-3p	TBPL1
hsa-miR-24-3p	TNPO3
hsa-miR-24-3p	SNRPB2
hsa-miR-24-3p	DDHD2
hsa-miR-24-3p	THOP1
hsa-miR-24-3p	UBE2C
hsa-miR-24-3p	GNPAT
hsa-miR-24-3p	METAP2
hsa-miR-24-3p	KIAA0020
hsa-miR-24-3p	UGDH
hsa-miR-24-3p	URM1
hsa-miR-24-3p	GTF2E1
hsa-miR-24-3p	MED22
hsa-miR-24-3p	USP10
hsa-miR-24-3p	SCML1
hsa-miR-24-3p	CNDP2
hsa-miR-24-3p	MCM10
hsa-miR-24-3p	TOP1
hsa-miR-24-3p	TOMM22
hsa-miR-24-3p	HBQ1
hsa-miR-24-3p	PRIM1
hsa-miR-24-3p	PSMD1
hsa-miR-24-3p	AUNIP
hsa-miR-24-3p	NARF
hsa-miR-24-3p	MALSU1
hsa-miR-24-3p	TCEA3
hsa-miR-24-3p	ADRM1
hsa-miR-24-3p	AGFG1
hsa-miR-24-3p	ACD
hsa-miR-24-3p	RCE1
hsa-miR-24-3p	SUMO3
hsa-miR-24-3p	CYP20A1
hsa-miR-24-3p	C18orf56
hsa-miR-24-3p	MIS18A
hsa-miR-24-3p	GLYR1
hsa-miR-24-3p	NAE1
hsa-miR-24-3p	ACTL6A
hsa-miR-24-3p	NCBP2
hsa-miR-24-3p	SLC29A4
hsa-miR-24-3p	PHF16
hsa-miR-24-3p	GYG2
hsa-miR-24-3p	SLC7A2
hsa-miR-24-3p	EXOSC8
hsa-miR-24-3p	TDRP
hsa-miR-24-3p	R3HDM4
hsa-miR-24-3p	DCAF4
hsa-miR-24-3p	TAF15
hsa-miR-24-3p	VPS25
hsa-miR-24-3p	NR0B2
hsa-miR-24-3p	NASP
hsa-miR-24-3p	STRADB
hsa-miR-24-3p	MTF2
hsa-miR-24-3p	PHOSPHO2
hsa-miR-24-3p	ATAD3A
hsa-miR-24-3p	CCDC59
hsa-miR-24-3p	VPS35
hsa-miR-24-3p	PAF1
hsa-miR-24-3p	CIRBP
hsa-miR-24-3p	S100P
hsa-miR-24-3p	ARHGEF7
hsa-miR-24-3p	PROSER1
hsa-miR-24-3p	PDLIM7
hsa-miR-24-3p	KIAA0100
hsa-miR-24-3p	TOMM34
hsa-miR-24-3p	CTCF
hsa-miR-24-3p	EIF4G3
hsa-miR-24-3p	SLC52A2
hsa-miR-24-3p	KHNYN
hsa-miR-24-3p	ADD1
hsa-miR-24-3p	ZBED1
hsa-miR-24-3p	KLHL23
hsa-miR-24-3p	SULT2A1
hsa-miR-24-3p	LSM12
hsa-miR-24-3p	PDPK1
hsa-miR-24-3p	CARD10
hsa-miR-24-3p	PPM1F
hsa-miR-24-3p	NRIP1
hsa-miR-24-3p	ARHGEF18
hsa-miR-24-3p	FNTB
hsa-miR-24-3p	PAK4
hsa-miR-24-3p	KPNA6
hsa-miR-24-3p	BCL2L2
hsa-miR-24-3p	PSTPIP2
hsa-miR-24-3p	ACACA
hsa-miR-24-3p	MATR3
hsa-miR-24-3p	PTPLAD1
hsa-miR-24-3p	TSPAN14
hsa-miR-24-3p	RAP2C
hsa-miR-24-3p	MIDN
hsa-miR-24-3p	CCDC58
hsa-miR-24-3p	NUP54
hsa-miR-24-3p	SLC35B2
hsa-miR-24-3p	AGPAT3
hsa-miR-24-3p	SESN1
hsa-miR-24-3p	UBD
hsa-miR-24-3p	RRM2
hsa-miR-24-3p	BCL2L12
hsa-miR-24-3p	MBD6
hsa-miR-24-3p	OXSR1
hsa-miR-24-3p	PER2
hsa-miR-24-3p	UNG
hsa-miR-24-3p	RRP12
hsa-miR-24-3p	CWC27
hsa-miR-24-3p	SRRT
hsa-miR-24-3p	PACSIN3
hsa-miR-24-3p	DHFR
hsa-miR-24-3p	ALG5
hsa-miR-24-3p	SLC2A3
hsa-miR-24-3p	MRPS24
hsa-miR-24-3p	EIF2S3
hsa-miR-24-3p	EIF2S3
hsa-miR-24-3p	GTF3C2
hsa-miR-24-3p	FAH
hsa-miR-24-3p	ARL1
hsa-miR-24-3p	MED16
hsa-miR-24-3p	MED24
hsa-miR-24-3p	CCAR1
hsa-miR-24-3p	DUS1L
hsa-miR-24-3p	BEX1
hsa-miR-24-3p	MRPL40
hsa-miR-24-3p	EIF4H
hsa-miR-24-3p	DCP2
hsa-miR-24-3p	ABCE1
hsa-miR-24-3p	UBE3A
hsa-miR-24-3p	TYW3
hsa-miR-24-3p	UQCC
hsa-miR-24-3p	NKD1
hsa-miR-24-3p	NFKBIA
hsa-miR-24-3p	AK3
hsa-miR-24-3p	CDK1
hsa-miR-24-3p	HSF2
hsa-miR-24-3p	CDCA7
hsa-miR-24-3p	TNIP2
hsa-miR-24-3p	AKAP7
hsa-miR-24-3p	TUBGCP2
hsa-miR-24-3p	POLR2D
hsa-miR-24-3p	FBXO34
hsa-miR-24-3p	STK35
hsa-miR-24-3p	CTDSP2
hsa-miR-24-3p	KHSRP
hsa-miR-24-3p	C8orf33
hsa-miR-24-3p	IQCB1
hsa-miR-24-3p	RHOT2
hsa-miR-24-3p	ALDH5A1
hsa-miR-24-3p	VHL
hsa-miR-24-3p	SLC11A2
hsa-miR-24-3p	GBAS
hsa-miR-24-3p	SLC5A6
hsa-miR-24-3p	NEK6
hsa-miR-24-3p	SLC7A1
hsa-miR-24-3p	GGA2
hsa-miR-24-3p	ADPGK
hsa-miR-24-3p	NFAT5
hsa-miR-24-3p	FZD4
hsa-miR-24-3p	AAMP
hsa-miR-24-3p	PLIN3
hsa-miR-24-3p	LLGL1
hsa-miR-24-3p	KLHDC3
hsa-miR-24-3p	C15orf39
hsa-miR-24-3p	MARCKSL1
hsa-miR-24-3p	C1orf106
hsa-miR-24-3p	ADD3
hsa-miR-24-3p	CMTM4
hsa-miR-24-3p	E2F3
hsa-miR-24-3p	ZNF317
hsa-miR-24-3p	NOTUM
hsa-miR-24-3p	ABCB10
hsa-miR-24-3p	CCL2
hsa-miR-24-3p	OARD1
hsa-miR-24-3p	PCGF6
hsa-miR-24-3p	SNRPD3
hsa-miR-24-3p	CTDSP1
hsa-miR-24-3p	MAK16
hsa-miR-24-3p	RNF144A
hsa-miR-24-3p	TM9SF3
hsa-miR-24-3p	C15orf57
hsa-miR-24-3p	COMMD9
hsa-miR-24-3p	SLC25A15
hsa-miR-24-3p	NOP14
hsa-miR-24-3p	CHD8
hsa-miR-24-3p	OGFR
hsa-miR-24-3p	ALG1
hsa-miR-24-3p	PCK2
hsa-miR-24-3p	SERGEF
hsa-miR-24-3p	ANPEP
hsa-miR-24-3p	ITFG3
hsa-miR-24-3p	PSME3
hsa-miR-24-3p	PRKRIR
hsa-miR-24-3p	AP5M1
hsa-miR-24-3p	HMGB2
hsa-miR-24-3p	TNFAIP3
hsa-miR-24-3p	CSTF3
hsa-miR-24-3p	FOXQ1
hsa-miR-24-3p	BTBD3
hsa-miR-24-3p	PA2G4
hsa-miR-24-3p	ZMYND19
hsa-miR-24-3p	CHFR
hsa-miR-24-3p	CCNB1
hsa-miR-24-3p	ERBB3
hsa-miR-24-3p	NEDD4L
hsa-miR-24-3p	NETO2
hsa-miR-24-3p	LAMTOR3
hsa-miR-24-3p	MRPL27
hsa-miR-24-3p	COPS7A
hsa-miR-24-3p	DSC2
hsa-miR-24-3p	DHCR24
hsa-miR-24-3p	RPL7L1
hsa-miR-24-3p	KIAA0195
hsa-miR-24-3p	KIAA1967
hsa-miR-24-3p	HIC2
hsa-miR-24-3p	DTL
hsa-miR-24-3p	NUBPL
hsa-miR-24-3p	GMFB
hsa-miR-24-3p	PLAGL2
hsa-miR-24-3p	CMTM3
hsa-miR-24-3p	CSK
hsa-miR-24-3p	MMS19
hsa-miR-24-3p	MRPS22
hsa-miR-24-3p	RFWD2
hsa-miR-24-3p	NET1
hsa-miR-24-3p	GUCD1
hsa-miR-24-3p	RALA
hsa-miR-24-3p	TRIB3
hsa-miR-24-3p	MCM4
hsa-miR-24-3p	PDXK
hsa-miR-24-3p	H2AFX
hsa-miR-24-3p	CDKN1B
hsa-miR-21-5p	PHIP
hsa-miR-21-5p	PALLD
hsa-miR-21-5p	BOC
hsa-miR-21-5p	DAAM1
hsa-miR-21-5p	C20orf194
hsa-miR-21-5p	COL5A2
hsa-miR-21-5p	TPRG1L
hsa-miR-21-5p	NIN
hsa-miR-21-5p	PPAP2A
hsa-miR-21-5p	TRIM38
hsa-miR-21-5p	DDR2
hsa-miR-21-5p	VPS54
hsa-miR-21-5p	KIAA1715
hsa-miR-21-5p	BAZ1B
hsa-miR-21-5p	LIN7C
hsa-miR-21-5p	USP34
hsa-miR-21-5p	GNE
hsa-miR-21-5p	ZBTB8A
hsa-miR-21-5p	CLOCK
hsa-miR-21-5p	LPGAT1
hsa-miR-21-5p	NIPBL
hsa-miR-21-5p	DDHD2
hsa-miR-21-5p	C2orf43
hsa-miR-21-5p	SGCB
hsa-miR-21-5p	FANCI
hsa-miR-21-5p	EDIL3
hsa-miR-21-5p	DTX3L
hsa-miR-21-5p	IREB2
hsa-miR-21-5p	MGAT4A
hsa-miR-21-5p	RAPH1
hsa-miR-21-5p	CYBRD1
hsa-miR-21-5p	SLAIN2
hsa-miR-21-5p	KIAA1551
hsa-miR-21-5p	SOX2
hsa-miR-21-5p	GTF2A1
hsa-miR-21-5p	RRAGC
hsa-miR-21-5p	PIGN
hsa-miR-21-5p	HPS5
hsa-miR-21-5p	SESTD1
hsa-miR-21-5p	MEF2A
hsa-miR-21-5p	ZBTB47
hsa-miR-21-5p	ELOVL4
hsa-miR-21-5p	EPHA4
hsa-miR-21-5p	ENAH
hsa-miR-21-5p	TBL1XR1
hsa-miR-21-5p	NBEA
hsa-miR-21-5p	TAF5
hsa-miR-21-5p	AP3M1
hsa-miR-21-5p	CD47
hsa-miR-21-5p	LATS1
hsa-miR-21-5p	CPEB3
hsa-miR-21-5p	RMND5A
hsa-miR-21-5p	RMND5A
hsa-miR-21-5p	KBTBD7
hsa-miR-21-5p	MEIS1
hsa-miR-21-5p	BMPR2
hsa-miR-21-5p	TGFBR2
hsa-miR-21-5p	REV3L
hsa-miR-21-5p	TXLNG2P
hsa-miR-21-5p	MTAP
hsa-miR-21-5p	SCAF11
hsa-miR-21-5p	HNRNPH1
hsa-miR-21-5p	PARP1
hsa-miR-21-5p	CERS6
hsa-miR-21-5p	SNRNP48
hsa-miR-21-5p	FUBP1
hsa-miR-21-5p	SOX5
hsa-miR-21-5p	TGFB1
hsa-miR-21-5p	ANKRD28
hsa-miR-21-5p	SYNE2
hsa-miR-21-5p	OSBPL1A
hsa-miR-21-5p	RSPRY1
hsa-miR-21-5p	SRSF11
hsa-miR-21-5p	ASRGL1
hsa-miR-21-5p	RB1
hsa-miR-21-5p	EXOC8
hsa-miR-21-5p	IVNS1ABP
hsa-miR-21-5p	UTRN
hsa-miR-21-5p	PPIF
hsa-miR-21-5p	ACAT1
hsa-miR-21-5p	PFKFB2
hsa-miR-21-5p	PDGFD
hsa-miR-21-5p	COBLL1
hsa-miR-21-5p	SAMD5
hsa-miR-21-5p	MOAP1
hsa-miR-21-5p	KLHL24
hsa-miR-21-5p	ZNF326
hsa-miR-21-5p	WHSC1
hsa-miR-21-5p	BTBD7
hsa-miR-21-5p	GAPVD1
hsa-miR-21-5p	TNS3
hsa-miR-21-5p	ESYT2
hsa-miR-21-5p	MYEF2
hsa-miR-21-5p	PKD2
hsa-miR-21-5p	PTAR1
hsa-miR-21-5p	PAN3
hsa-miR-21-5p	ZRANB1
hsa-miR-21-5p	MON2
hsa-miR-21-5p	RASEF
hsa-miR-21-5p	GNAQ
hsa-miR-21-5p	HERPUD2
hsa-miR-21-5p	MAP3K2
hsa-miR-21-5p	THOC2
hsa-miR-21-5p	RASGRP3
hsa-miR-21-5p	PHF17
hsa-miR-21-5p	USP7
hsa-miR-21-5p	GTF2I
hsa-miR-21-5p	MKNK2
hsa-miR-21-5p	CLCN5
hsa-miR-21-5p	TRIM2
hsa-miR-21-5p	LONRF2
hsa-miR-21-5p	EIF4EBP2
hsa-miR-21-5p	PHF16
hsa-miR-21-5p	ELOVL7
hsa-miR-21-5p	TOPORS
hsa-miR-21-5p	SASH1
hsa-miR-21-5p	SASH1
hsa-miR-21-5p	RAB22A
hsa-miR-21-5p	SUZ12
hsa-miR-21-5p	SPIN1
hsa-miR-21-5p	POLR3B
hsa-miR-21-5p	ATP2B4
hsa-miR-21-5p	CCDC34
hsa-miR-21-5p	PGRMC2
hsa-miR-21-5p	TRPM7
hsa-miR-21-5p	GID4
hsa-miR-21-5p	RP2
hsa-miR-21-5p	TGFBI
hsa-miR-21-5p	PLEKHA1
hsa-miR-21-5p	MALT1
hsa-miR-21-5p	DERL1
hsa-miR-21-5p	FOXN3
hsa-miR-21-5p	NR2C2
hsa-miR-21-5p	FBXO3
hsa-miR-21-5p	GPAM
hsa-miR-21-5p	PM20D2
hsa-miR-21-5p	CLIP4
hsa-miR-21-5p	DMTF1
hsa-miR-21-5p	DDX46
hsa-miR-21-5p	ATRX
hsa-miR-21-5p	LMBR1
hsa-miR-21-5p	MUC1
hsa-miR-21-5p	TUBGCP5
hsa-miR-21-5p	RHOQ
hsa-miR-21-5p	TET1
hsa-miR-21-5p	CASC5
hsa-miR-21-5p	ARHGAP21
hsa-miR-21-5p	MDM4
hsa-miR-21-5p	LARS
hsa-miR-21-5p	FAXDC2
hsa-miR-21-5p	FAS
hsa-miR-21-5p	CDK19
hsa-miR-21-5p	LAMP2
hsa-miR-21-5p	MOXD1
hsa-miR-21-5p	AHSA2
hsa-miR-21-5p	PIK3C2A
hsa-miR-21-5p	TMEM2
hsa-miR-21-5p	IPP
hsa-miR-21-5p	RAI14
hsa-miR-21-5p	MYO9A
hsa-miR-21-5p	MRPS10
hsa-miR-21-5p	FBXL17
hsa-miR-21-5p	AGGF1
hsa-miR-21-5p	SLC26A2
hsa-miR-21-5p	PRKAB2
hsa-miR-21-5p	SREK1
hsa-miR-21-5p	FAM20B
hsa-miR-21-5p	ARMCX3
hsa-miR-21-5p	SERPINI1
hsa-miR-21-5p	SERPINI1
hsa-miR-21-5p	DDAH1
hsa-miR-21-5p	PROSER1
hsa-miR-21-5p	PRICKLE2
hsa-miR-21-5p	JPH1
hsa-miR-21-5p	NAA30
hsa-miR-21-5p	FKBP5
hsa-miR-21-5p	SOCS5
hsa-miR-21-5p	TGFB2
hsa-miR-21-5p	ZMYM2
hsa-miR-21-5p	TRIM33
hsa-miR-21-5p	RAPGEF6
hsa-miR-21-5p	MTPN
hsa-miR-21-5p	GOLGA4
hsa-miR-21-5p	SACM1L
hsa-miR-21-5p	ATAD2B
hsa-miR-21-5p	FIGN
hsa-miR-21-5p	EPM2A
hsa-miR-21-5p	RAB6C
hsa-miR-21-5p	TSNAX
hsa-miR-21-5p	TRAPPC2
hsa-miR-21-5p	SESN1
hsa-miR-21-5p	LIFR
hsa-miR-21-5p	CALD1
hsa-miR-21-5p	LYRM7
hsa-miR-21-5p	PIK3R1
hsa-miR-21-5p	RPS6KA3
hsa-miR-21-5p	FAM3C
hsa-miR-21-5p	ADNP
hsa-miR-21-5p	LRRC57
hsa-miR-21-5p	DUSP8
hsa-miR-21-5p	KLHL15
hsa-miR-21-5p	PBRM1
hsa-miR-21-5p	MSH2
hsa-miR-21-5p	GLCCI1
hsa-miR-21-5p	TIMP3
hsa-miR-21-5p	PARP9
hsa-miR-21-5p	CKAP5
hsa-miR-21-5p	CAPRIN1
hsa-miR-21-5p	CNTRL
hsa-miR-21-5p	PHTF1
hsa-miR-21-5p	MRAP2
hsa-miR-21-5p	MYCBP2
hsa-miR-21-5p	ITSN2
hsa-miR-21-5p	BCAT1
hsa-miR-21-5p	PPFIA4
hsa-miR-21-5p	YME1L1
hsa-miR-21-5p	ZNF667
hsa-miR-21-5p	ETNK1
hsa-miR-21-5p	CYP4V2
hsa-miR-21-5p	BRCA1
hsa-miR-21-5p	DOCK10
hsa-miR-21-5p	DMD
hsa-miR-21-5p	TMX4
hsa-miR-21-5p	PTBP3
hsa-miR-21-5p	APOLD1
hsa-miR-21-5p	CCT6P1
hsa-miR-21-5p	UBR3
hsa-miR-21-5p	NEK1
hsa-miR-21-5p	DYNC1LI2
hsa-miR-21-5p	CSNK1A1
hsa-miR-21-5p	ACTR2
hsa-miR-21-5p	TRIM59
hsa-miR-21-5p	SPTLC3
hsa-miR-21-5p	TMEM56
hsa-miR-21-5p	ZADH2
hsa-miR-21-5p	DDX3X
hsa-miR-21-5p	ZNF217
hsa-miR-21-5p	FAM217B
hsa-miR-21-5p	ZBTB20
hsa-miR-21-5p	FNBP1
hsa-miR-21-5p	ZFYVE16
hsa-miR-21-5p	VPS13A
hsa-miR-21-5p	B3GALNT1
hsa-miR-21-5p	SLC5A3
hsa-miR-21-5p	GPD1L
hsa-miR-21-5p	STRBP
hsa-miR-21-5p	PRKCE
hsa-miR-21-5p	TOP2A
hsa-miR-21-5p	SEC63
hsa-miR-21-5p	TAF1
hsa-miR-21-5p	MPP5
hsa-miR-21-5p	PTK2
hsa-miR-21-5p	GPD2
hsa-miR-21-5p	SSFA2
hsa-miR-21-5p	HECTD1
hsa-miR-21-5p	PAG1
hsa-miR-21-5p	SFXN1
hsa-miR-21-5p	HAPLN1
hsa-miR-21-5p	EIF5
hsa-miR-21-5p	KLHL42
hsa-miR-21-5p	NFAT5
hsa-miR-21-5p	SLC9A6
hsa-miR-21-5p	ZNF207
hsa-miR-21-5p	RALGPS2
hsa-miR-21-5p	FAM46A
hsa-miR-21-5p	MTMR12
hsa-miR-21-5p	KBTBD6
hsa-miR-21-5p	TNRC6B
hsa-miR-21-5p	ABCD3
hsa-miR-21-5p	PKNOX1
hsa-miR-21-5p	PPARA
hsa-miR-21-5p	RAB11FIP2
hsa-miR-21-5p	PURB
hsa-miR-21-5p	LCORL
hsa-miR-21-5p	KLF5
hsa-miR-21-5p	ST6GAL1
hsa-miR-21-5p	GPR64
hsa-miR-21-5p	SKP2
hsa-miR-21-5p	APAF1
hsa-miR-21-5p	RASGRP1
hsa-miR-21-5p	RECK
hsa-miR-21-5p	CORO2A
hsa-miR-21-5p	TGFBR3
hsa-miR-21-5p	TTC33
hsa-miR-21-5p	TTC33
hsa-miR-21-5p	AUTS2
hsa-miR-21-5p	AKAP9
hsa-miR-21-5p	NKTR
hsa-miR-21-5p	NKTR
hsa-miR-21-5p	PTPN14
hsa-miR-21-5p	STXBP5
hsa-miR-21-5p	MGA
hsa-miR-21-5p	MGA
hsa-miR-21-5p	MGA
hsa-miR-21-5p	KIFAP3
hsa-miR-21-5p	SPG11
hsa-miR-21-5p	PER3
hsa-miR-21-5p	ZNF292
hsa-miR-21-5p	ZNF587
hsa-miR-21-5p	AIM1
hsa-miR-21-5p	DSE
hsa-miR-21-5p	SRPK2
hsa-miR-21-5p	TSHZ3
hsa-miR-21-5p	CEP97
hsa-miR-21-5p	DCAF10
hsa-miR-21-5p	PHF20
hsa-miR-21-5p	SEMA5A
hsa-miR-21-5p	PHACTR2
hsa-miR-21-5p	RABGAP1
hsa-miR-21-5p	VPS36
hsa-miR-21-5p	WNK1
hsa-miR-21-5p	NUBPL
hsa-miR-21-5p	LIMCH1
hsa-miR-21-5p	MTMR9
hsa-miR-21-5p	SERAC1
hsa-miR-21-5p	RUFY3
hsa-miR-21-5p	APPL1
hsa-miR-21-5p	PBX1
hsa-miR-21-5p	OSBPL3
hsa-miR-21-5p	WNT5A
hsa-miR-21-5p	REV1
hsa-miR-21-5p	FBXL2
hsa-miR-21-5p	HOXA9
hsa-miR-21-5p	MIB1
hsa-miR-21-5p	FMR1
hsa-miR-21-5p	SNX30
hsa-miR-21-5p	SLC17A5
hsa-miR-21-5p	PREPL
hsa-miR-21-5p	CCDC14
hsa-miR-21-5p	ARHGEF12
hsa-miR-21-5p	USP47
hsa-miR-21-5p	BTBD3
hsa-miR-21-5p	ARID4A
hsa-miR-21-5p	ATP11B
hsa-miR-21-5p	SLC31A1
hsa-miR-21-5p	DLG1
hsa-miR-21-5p	SOWAHC
hsa-miR-21-5p	RSF1
hsa-miR-21-5p	SNRK
hsa-miR-21-5p	PLD1
hsa-miR-21-5p	TLR4
hsa-miR-21-5p	VPS26A
hsa-miR-21-5p	ZYG11B
hsa-miR-21-5p	AGO4
hsa-miR-21-5p	TESK2
hsa-miR-21-5p	MAP3K1
hsa-miR-21-5p	RAB6A
hsa-miR-21-5p	PURA
hsa-miR-21-5p	SLC16A10
hsa-miR-21-5p	OLR1
hsa-miR-21-5p	ACBD5
hsa-miR-21-5p	UGGT1
hsa-miR-21-5p	BTG2
hsa-miR-21-5p	PRRC1
hsa-miR-21-5p	NT5C2
hsa-miR-21-5p	ZNF532
hsa-miR-21-5p	DCAF8
hsa-miR-21-5p	UBR5
hsa-miR-21-5p	PTPN3
hsa-miR-21-5p	ATF2
hsa-miR-21-5p	EXOC5
hsa-miR-21-5p	AFTPH
hsa-miR-21-5p	WDR7
hsa-miR-21-5p	FAM126B
hsa-miR-21-5p	PTGFR
hsa-miR-21-5p	PHF20L1
hsa-miR-21-5p	B3GNT5
hsa-miR-21-5p	GLG1
hsa-miR-21-5p	CEP152
hsa-miR-21-5p	HMGB3
hsa-miR-21-5p	BDH2
hsa-miR-21-5p	NETO2
hsa-miR-21-5p	ALMS1
hsa-miR-21-5p	SMC1A
hsa-miR-21-5p	PIGX
hsa-miR-21-5p	SAR1A
hsa-miR-21-5p	APC
hsa-miR-21-5p	SLMAP
hsa-miR-21-5p	SOCS4
hsa-miR-21-5p	ZBTB38
hsa-miR-21-5p	OSR1
hsa-miR-21-5p	FBXO11
hsa-miR-21-5p	SCRN1
hsa-miR-21-5p	PTPDC1
hsa-miR-21-5p	CCNG1
hsa-miR-21-5p	MEGF9
hsa-miR-21-5p	TNPO1
hsa-miR-21-5p	FERMT2
hsa-miR-21-5p	KAT6A
hsa-miR-21-5p	TNFRSF11B
hsa-miR-21-5p	WWC2
hsa-miR-21-5p	WWC2
hsa-miR-21-5p	WNK3
hsa-miR-21-5p	WHSC1L1
hsa-miR-21-5p	VASH2
hsa-miR-21-5p	VASH2
hsa-miR-21-5p	SLK
hsa-miR-21-5p	SLK
hsa-miR-21-5p	FILIP1L
hsa-miR-21-5p	FILIP1L
hsa-miR-21-5p	DCP1A
hsa-miR-21-5p	DCP1A
hsa-miR-21-5p	DCP1A
hsa-miR-21-5p	DCP1A
hsa-miR-21-5p	RNF11
hsa-miR-21-5p	RNF11
hsa-miR-21-5p	RDH11
hsa-miR-21-5p	RDH11
hsa-miR-21-5p	RDH11
hsa-miR-21-5p	RDH11
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	RPS7
hsa-miR-21-5p	PELI1
hsa-miR-21-5p	PELI1
hsa-miR-21-5p	YOD1
hsa-miR-21-5p	STAT3
hsa-miR-21-5p	TPM1
hsa-miR-19a-3p	MECP2
hsa-miR-16-5p	SNRPC
hsa-miR-16-5p	XKR8
hsa-miR-16-5p	ANAPC13
hsa-miR-16-5p	RPS6KA3
hsa-miR-16-5p	CCNE1
hsa-miR-16-5p	COMMD10
hsa-miR-16-5p	NARF
hsa-miR-16-5p	MAP7
hsa-miR-16-5p	MAP7
hsa-miR-16-5p	SPRYD3
hsa-miR-16-5p	ASPH
hsa-miR-16-5p	CHPT1
hsa-miR-16-5p	GNB1
hsa-miR-16-5p	SLC35A4
hsa-miR-16-5p	CXorf40B
hsa-miR-16-5p	RNF111
hsa-miR-16-5p	SMURF2
hsa-miR-16-5p	KIF1B
hsa-miR-16-5p	TMEM189-UBE2V1
hsa-miR-16-5p	ARG2
hsa-miR-16-5p	FAM189B
hsa-miR-16-5p	CDS2
hsa-miR-16-5p	CDS2
hsa-miR-638	OSCP1
hsa-miR-223-3p	PARP1
hsa-miR-223-3p	SMARCD1
hsa-miR-182-5p	PTEN
hsa-miR-20a-5p	LIMK1
hsa-miR-335-5p	POU5F1
hsa-miR-148a-3p	MMP7
hsa-miR-206	CDK4
hsa-miR-143-3p	BCL2
hsa-miR-150-5p	MYB
hsa-miR-150-5p	MYB
hsa-miR-150-5p	MYB
hsa-miR-150-5p	MYB
hsa-miR-215-5p	ZEB2
hsa-miR-493-3p	RHOC
hsa-miR-126-3p	ADAM9
hsa-miR-214-3p	MAPK1
hsa-miR-338-3p	PREX2
hsa-miR-138-5p	CCND1
hsa-miR-133b	STK3
hsa-miR-133b	CDC42
hsa-miR-133b	RHOA
hsa-miR-150-3p	MYB
hsa-miR-1236-3p	FLT4
hsa-miR-148a-3p	WNT10B
hsa-miR-214-3p	MAPK14
hsa-miR-148a-3p	MYC
hsa-miR-363-3p	USP28
hsa-miR-224-5p	TCEAL1
hsa-miR-145-5p	COL5A1
hsa-miR-495-3p	SOX9
hsa-miR-142-3p	EGR2
hsa-miR-26a-5p	BAG4
hsa-miR-126-3p	BCL2
hsa-miR-155-5p	INADL
hsa-miR-221-3p	ASZ1
hsa-miR-193a-3p	MCL1
hsa-miR-196b-5p	HOXA9
hsa-miR-196b-5p	MEIS1
hsa-miR-133a-3p	RFFL
hsa-miR-100-5p	AKT1
hsa-miR-491-5p	MMP2
hsa-miR-196b-5p	FAS
hsa-miR-30a-5p	ERG
hsa-miR-30b-5p	ERG
hsa-miR-663a	APC
hsa-miR-200a-3p	UBASH3B
hsa-miR-9-5p	CPEB4
hsa-miR-9-5p	CYFIP2
hsa-miR-9-5p	ENDOD1
hsa-miR-9-5p	HBP1
hsa-miR-9-5p	JAK1
hsa-miR-9-5p	KLF6
hsa-miR-9-5p	LHFPL2
hsa-miR-9-5p	MAP3K8
hsa-miR-9-5p	RAB8B
hsa-miR-9-5p	RHAG
hsa-miR-9-5p	RHOH
hsa-miR-9-5p	RYBP
hsa-miR-9-5p	SERPINB9
hsa-miR-9-5p	TAL1
hsa-miR-9-5p	TFRC
hsa-miR-9-5p	TRAK2
hsa-miR-9-5p	VAMP5
hsa-miR-23a-3p	FAS
hsa-miR-96-5p	CCNG1
hsa-miR-96-5p	RAB35
hsa-miR-96-5p	FOXO1
hsa-miR-96-5p	CASP2
hsa-miR-96-5p	SOX5
hsa-miR-96-5p	ABCD1
hsa-miR-96-5p	PPP1R9B
hsa-miR-96-5p	ATG7
hsa-miR-96-5p	RASA1
hsa-miR-96-5p	CCND2
hsa-miR-106a-5p	VEGFA
hsa-miR-106a-5p	HIPK3
hsa-miR-106a-5p	ARID4B
hsa-miR-106a-5p	MYLIP
hsa-miR-629-5p	TP53INP2
hsa-miR-629-5p	PERP
hsa-miR-629-5p	CFLAR
hsa-miR-629-5p	RASSF8
hsa-miR-629-5p	TNFRSF10D
hsa-miR-629-5p	PTPRB
hsa-miR-629-5p	CARD8
