Official Symbol Interactor A	Official Symbol Interactor B
DUSP9	ELP3
DUSP9	PRIM2
DUSP9	IKBKAP
EYA4	DCTPP1
MTM1	SNX17
MTMR10	MTMR2
MTMR14	PLK1
MTMR14	IDE
FAN1	FAN1
MTMR2	MTMR2
MTMR2	MTMR1
MTMR2	MTMR10
MTMR3	PLK1
MTMR3	AURKA
MTMR4	CEP55
MTMR4	MTMR3
MTMR4	DNAJC10
SBF1	MTMR1
SBF1	MTMR2
MTMR6	ZWINT
MTMR7	MTMR7
MTMR7	YEATS4
MTMR8	MTMR9
MTMR9	MTMR9
MTMR9	ATPIF1
PTP4A1	CNNM3
PTP4A1	CNNM4
TINF2	ACD
NRBF2	ATG14
CD209	CLEC4M
NPRL2	DEPDC5
ELMO1	DOCK5
LRCH3	DOCK8
NSL1	DSN1
PMF1	DSN1
EAF1	ELL3
SIX1	EYA1
ERCC3	GTF2H3
HEXIM1	HEXIM2
HOMER3	HOMER1
AKTIP	HOOK3
KPTN	ITFG2
KIFAP3	KIF3A
CCM2	KRIT1
MAPK14	MAPKAPK3
MRGBP	MORF4L1
JADE1	KAT7
NSMCE1	NSMCE4A
PCGF2	PHC1
ACD	POT1
TINF2	POT1
PARD6B	PRKCZ
NFKBIA	REL
NFKBIA	RELB
RALBP1	REPS1
PPP4R2	SMEK1
SNX32	SNX1
STRADB	STK11
AEBP2	SUZ12
PHF19	SUZ12
MITF	TFEB
HMG20B	HMG20A
PARD6B	LLGL2
MTMR9	MTMR7
PRKAG2	PRKAB2
PDCD10	STK25
TERF1	TINF2
VPS28	UBAP1
METTL1	WDR4
NDEL1	CCSER1
RCAN1	PPP3CC
NFKBIB	REL
RBSN	VPS45
NELFE	NELFA
HUS1	RAD1
UBE2D2	RNF25
IRF9	STAT2
ARRB2	ARRB1
COMMD6	COMMD1
COMMD1	COMMD8
PRKAG1	PRKAB2
BIRC5	CDCA8
PMF1	NSL1
PRKAG1	PRKAB1
EXOC3	EXOC1
PTPRA	PTPRE
SETDB1	ATF7IP
DFFA	DFFB
COG5	COG3
JUNB	FOSL2
MPP5	LIN7C
YAF2	PCGF2
FRMD6	RASSF8
RCAN3	PPP3CC
UBE2E2	RNF25
PRKAG2	PRKAB1
ARHGEF7	ARHGEF6
VPS39	VPS11
NUP54	NUPL1
MEAF6	KAT7
COMMD10	COMMD8
MBIP	TADA3
KCNIP4	KCNIP2
POLR3D	POLR3E
COG3	COG6
VPS53	CCDC132
PARVA	ILK
MED18	MED19
CCNH	CDK7
PRKACB	PRKAR2B
PCGF2	RYBP
CKS1B	CDK1
AP3S1	AP3M1
NUFIP1	ZNHIT3
DPF3	SMARCD1
MED21	MED19
SH3GL2	SH3GL3
ANKRD49	FKBPL
TRIAP1	PRELID1
FZR1	CCNA2
FBXO42	RBPJ
MRGBP	MORF4L2
PCGF6	L3MBTL2
MED21	MED1
DSN1	SPC25
FBXW11	BTRC
EIF3H	EIF3M
CUEDC2	FZR1
TSNAX	KIF2A
MED19	MED1
COG5	COG6
CCDC101	TADA3
MED18	MED1
CENPP	CENPO
EMC9	EMC3
MED7	MED1
RRAGA	RRAGD
RUFY2	RUFY1
UBE2E3	RNF25
MYBL1	LIN9
CCNC	MED1
STK40	TRIB1
RSU1	PARVA
CEP170	CEP170P1
USP46	WDR20
RAB1A	RAB1B
MDM4	TP53
COMMD1	COMMD10
MOB1B	STK38L
RAB5A	RAB5C
RAB11A	RAB11FIP2
AP2S1	AP2M1
STAT1	STAT2
APPL2	APPL1
KATNBL1	KATNA1
RAD17	RFC4
C11orf57	CSNK2A2
MLX	MLXIP
DPF3	SMARCC2
MAT1A	MAT2A
MNAT1	CCNH
EIF3H	EIF3E
HAUS7	HAUS2
BCAR3	BCAR1
MED7	MED19
CCDC101	TADA2B
PRPS1	PRPSAP2
TRAF2	TRAF1
COMMD1	COMMD4
MAP2K5	MAPK7
TFCP2	UBP1
EIF3M	EIF3E
HDAC1	MIER2
MED21	MED18
SPC24	SPC25
ASB6	CUL5
MAGOH	WIBG
UBL7	UBE4B
CAPZA2	SH3KBP1
COMMD10	COMMD3
ASCC1	ASCC2
FBP2	FBP1
RAB27B	SYTL1
COMMD10	COMMD2
GRB2	SOS1
RCAN1	PPP3CA
MOB1B	MOB1A
VAC14	FIG4
CDYL	MIER2
CTBP1	ZEB1
VPS26A	VPS29
NDEL1	DIXDC1
OIP5	MIS18A
RAB27B	SYTL2
CCNC	CDK8
PRPF40A	JMJD6
MORF4L1	MORF4L2
CSNK2A2	GPATCH2
MOB1B	LATS1
GTF2H3	GTF2H5
AP1S2	SYNRG
LMX1B	SSBP3
MEAF6	KAT5
PPP1CA	PPP1R18
EIF4E2	GIGYF1
EMC3	EMC7
BATF3	JUNB
UBE2E3	RNF10
METTL22	KIN
MAGEA10	FOXJ2
RPGR	RPGRIP1L
VASP	EVL
ENO2	ENO3
CKS1B	CCNA2
ANKRD44	PPP6R2
PCGF6	RYBP
LIN37	LIN9
PRPS2	PRPSAP2
POLE	POLE2
DTX3L	PARP9
TRAPPC2	TRAPPC5
MAGEA10	NCOA2
CKS2	CDK1
FAM206A	PUS10
GRB2	SOS2
UBXN6	VCPKMT
BTRC	HIVEP1
USP18	USP41
XRCC4	LIG4
CUL5	WSB1
RSG1	FUZ
RAB27B	SYTL4
FAM60A	HDAC1
MED18	CCNC
VPS36	SNF8
RAB11FIP4	RAB11FIP3
TRIAP1	SLMO2
RXRG	NR1H2
HDAC1	ELMSAN1
SMURF2	SMURF1
FTH1	NCOA4
EXOC6	EXOC3
GRAP2	USP8
SMARCD1	SMARCC2
COMMD1	COMMD3
CDKN2C	CDK4
PDK3	PDK1
PDCD10	STK24
GNPDA1	GNPDA2
OAZ3	AZIN1
CDK2	CCNA2
BCL2L11	MCL1
CCDC22	FAM45A
LRCH3	DOCK6
CCDC6	PPP4R1
WDYHV1	RAD54L
EIF3F	EIF3H
TRAPPC1	TRAPPC12
MAP2K6	MAP2K3
VAPB	OSBPL2
BABAM1	FAM175A
TACC1	TACC2
CETN1	POC5
TRAF3IP3	FGFR1OP2
MAFF	NFE2L1
GUCY1B3	GUCY1A2
07-Sep	10-Sep
COMMD8	COMMD3
COPS8	COPS3
COMMD10	CCDC22
EIF3I	EIF3H
CCNC	CDK19
COPS2	COPS3
TBC1D7	TSC1
EAF1	ELL
HEY2	HEY1
COMMD2	CCDC22
COPS6	COPS3
COMMD2	COMMD3
DENR	MCTS1
TCF4	HEXIM2
MAPK14	MKNK1
WDR5	KMT2D
RFX5	RFXANK
CENPP	ITGB3BP
EIF3F	EIF3M
AHCY	C1orf50
01-Sep	05-Sep
DRG2	RWDD1
COMMD6	COMMD10
BIN2	BIN1
CENPO	ITGB3BP
NSL1	SPC24
EIF3H	EIF3L
LYRM2	NDUFAB1
VPS26B	VPS29
CDKN2C	CDK6
PACSIN1	COBLL1
ELMO1	DOCK4
SMAD3	SMAD2
STAM	HGS
RELB	NFKB2
PPP1CA	PPP1R37
COPS6	COPS5
PHKG2	PHKA1
PPP1CC	TPRN
RABGEF1	RABEP1
TCEAL1	KDM3A
VPS36	VPS25
NCK2	WASL
CENPP	CENPU
MLX	MLXIPL
RBPJ	MAML1
MTA1	RBBP7
E2F6	PCGF6
PIK3R3	IRS2
TFAP4	BTRC
MOB1B	LATS2
DPF2	SMARCD1
CETN1	SGSM1
CDC73	LEO1
EIF4A1	IBTK
PPP4R2	SMEK2
TRAF2	BIRC2
LIN7C	CASK
STRAP	SZRD1
LYRM5	ETFA
RAB11B	RAB11FIP2
PPP1CA	PPP1R8
CKS1B	CDK2
CCDC22	COMMD3
03-Sep	06-Sep
CAMK2D	CAMK2A
ZWINT	DSN1
GADD45B	MAP3K4
PRDM14	CBFA2T2
TEAD4	WWTR1
HDAC1	DNTTIP1
RBFA	KBTBD7
USF1	USF2
PHC1	SCMH1
COPS5	COPS2
BRCA1	BARD1
PPP1CC	PPP1R18
GPKOW	DHX16
FAM46A	FNDC3B
C1D	EXOSC1
BUB3	BUB1
YAF2	PCGF6
EXOC8	EXOC6
02-Sep	06-Sep
PEX7	PEX13
DSN1	SPC24
CDK2	CCNE2
NECAP2	AP2M1
AP1S2	AFTPH
PPP1CA	TPRN
ATXN7L3	ATXN7
COMMD6	COMMD4
SOCS6	CUL5
RFX5	RFXAP
VAPA	VAPB
SNAPC1	SNAPC3
ERCC1	SLX4
CENPU	ITGB3BP
GTF2A1	TBPL1
MND1	PSMC3IP
ADRBK1	ADRBK2
SRP68	SRP54
TRAPPC2	TRAPPC12
07-Sep	06-Sep
EEF1A2	EEF1D
CRY1	CRY2
COMMD6	CCDC22
IDH3A	IDH3G
ATG7	ATG3
SCOC	SCHIP1
SIX2	EYA1
MAPRE1	DST
CUL5	SOCS7
IQCB1	CEP290
RAB9A	GDI1
RFC5	RAD17
PEG10	FAM127C
NDEL1	CCSER2
DDRGK1	CDK5RAP3
PSMB1	PSMA8
RBBP7	SUZ12
COMMD1	CCDC22
COPS6	COPS2
TAF7L	TAF1
TERF1	POT1
PARD6B	PARD3
MAGEA10	FAM216A
CCDC132	TSSC1
LIN37	MYBL1
GMNN	CCNA2
XRCC4	APTX
CINP	C1orf109
GATAD2B	HDAC1
STK25	STK24
MEF2B	MEF2A
CUL5	TULP4
E2F6	L3MBTL2
COPS5	COPS3
BNIP3	BNIP3L
CCNA2	CDK3
APLF	XRCC6
NSL1	ZWINT
GATSL3	ZC2HC1A
GORASP1	GOLGA2
PRPF3	SART3
DCTN1	ACTR1B
JADE2	KAT7
AMPH	BIN1
HIF1AN	OTUD7B
RASSF8	PARD3
OXCT1	OXCT2
CTBP1	LCOR
DET1	RFWD2
FBXL3	CRY1
EMC9	EMC2
02-Sep	07-Sep
CCDC22	MTMR2
CSTF2T	CSTF3
MCL1	BAK1
RACGAP1	KIF23
ELMO1	DOCK1
CCND3	CDK6
IPCEF1	CYTH1
MZT2B	TUBGCP5
VPS29	TBC1D5
WDR5	ATN1
HMG20A	HDAC1
COMMD6	COMMD3
TFEB	TFE3
PCGF5	CSNK2A2
CSNK2A2	NKAP
NPRL2	NPRL3
EAF1	ELL2
PTPN12	PSTPIP2
ERCC3	GTF2H5
UBXN2A	VCP
GPS2	NCOR2
ECSIT	ACAD9
EIF3G	EIF3I
PPP1CC	ZFYVE9
SUZ12	MTF2
AP2M1	AAK1
GRB2	ARAP1
PCGF2	CBX8
CCDC53	FAM21A
CAPZA2	KIAA1211
NRBF2	PIK3C3
STK25	STK26
TCF4	ID1
OAZ3	ODC1
NSMCE1	SMC5
MAPK6	MAPKAPK5
NFKBIB	RELA
PRPS2	PRPS1
MAPKAPK3	MAPK11
SNX1	SNX5
PSMB4	PSMA8
RFC5	RFC4
PRKCZ	LLGL2
DTNBP1	BLOC1S3
CCNA2	SCAPER
AP1S2	HEATR5B
DMD	DTNB
RAB40B	CUL5
FOXD4	FOXD4L1
NFKBIA	RELA
GNAI1	GNAI3
ATP6V1B1	ATP6V1C1
RSRC1	JMJD6
GRB2	CBL
GRAP2	GAB2
PPP1CC	PPP1R8
COMMD2	COMMD4
PHC1	CBX8
PHKG2	PHKA2
BACH1	MAFF
COPS8	COPS5
BTRC	HIVEP2
IPCEF1	CYTH2
POLR2M	POLR2G
CCDC53	KIAA1033
GTF2H2C_2	GTF2H1
PPP1CA	PPP1R11
PDCD10	STK26
ASF1B	CDAN1
TRAF1	TANK
MAPRE1	MAPRE3
EPS8	BAIAP2
MITF	TFE3
PACSIN3	PACSIN2
TPM1	TPM2
IKBKG	IKBKB
ASF1A	C15orf41
SMU1	IK
GTF2E2	GTF2E1
CAPN1	CAST
CAPZA2	FAM21A
MNAT1	CDK7
HOOK3	FAM160A2
RUVBL2	DPCD
COPS8	COPS2
RMI2	RMI1
NSFL1C	FGGY
STX11	STXBP1
CDK2	CDK3
RRAGA	RRAGC
GABPB1	GABPA
ILK	PARVB
PPP1CA	ZFYVE9
DMD	DTNA
EIF3E	EIF3CL
LIN9	MYBL2
FBXO5	BTRC
LIN7C	DLG1
CYTIP	CYTH1
MPP5	MPDZ
RCHY1	UBASH3B
DPF2	SMARCC2
HIST1H3A	CHAF1A
POLR1C	POLR3D
DOCK8	LRCH1
DYNC2LI1	DYNC2H1
ASF1B	C15orf41
PHKG2	PHKB
E2F6	TFDP2
CIAPIN1	NDOR1
TRMT61A	TRMT6
HIST1H3A	UBR7
RABGGTB	RABGGTA
PCGF2	CBX2
SKA3	SKA1
POP4	RPP25
KIAA1279	KIF18A
ARHGEF6	GIT1
ASB8	CUL5
SCOC	FEZ2
FOXP2	FOXP1
SUZ12	JARID2
RAD21	STAG1
ARRB1	SAG
JADE2	ING5
DMD	CTNNAL1
CHMP5	VTA1
PPP1CA	PPP1R9A
PSMB7	PSMA8
MAPK14	MAPKAPK2
LYRM5	ETFB
PRKACB	PRKAR1A
MPP5	INADL
CCDC53	FAM21C
GSPT2	GSPT1
AP2S1	AAGAB
EIF3H	EIF3CL
ECH1	ECI2
ZWINT	SPC25
DCTN2	ACTR1B
ASF1A	CDAN1
DSCC1	CHTF8
GRB2	WIPF1
RPLP0	CCNDBP1
AP2M1	REPS1
ACN9	SDHB
COPS8	COPS6
FAM109A	PLEKHJ1
KBTBD7	TEFM
CSNK1A1	FAM83G
VAPB	OSBPL9
HDAC1	ZNF217
COPS7B	COPS6
EAF1	ICE1
HMG20A	PHF21A
07-Sep	05-Sep
CAPZA2	LRRC16A
GNAI3	RGS12
SH3KBP1	ASAP2
PCGF2	SCMH1
TNFRSF1A	TRADD
DTNBP1	BLOC1S2
PPP1CA	PPP1R13L
SNAPC1	SNAPC4
BTRC	CDC25B
NCK2	WIPF2
CCDC101	MBIP
EIF3M	EIF3CL
FGFR1OP	PPP2R3C
MDM4	CSNK1A1
JADE2	ING4
KAT7	JADE3
POLG2	POLG
VPS26B	TBC1D5
TRAF3IP3	SIKE1
GATSL3	GATSL2
PTP4A2	PTP4A1
CCDC22	COMMD4
VPS26A	TBC1D5
CUL5	ASB1
LUC7L	JMJD6
PEG10	LDOC1
FGFR1OP	CEP350
ATXN1	CIC
SH3YL1	SH3D19
DNMT3A	DNMT3B
LIN37	MYBL2
PHC1	CBX2
SH3KBP1	ARAP1
KIAA1279	KIF15
PCGF2	PHC3
ATG3	ATG5
CTDSP1	CDCA3
RUVBL1	DPCD
ASCC1	TRIP4
STK38L	MOB2
RAD21	STAG2
GRB2	WIPF2
GRB2	WASL
FBXO5	FZR1
EIF4E2	GIGYF2
SMARCE1	SMARCC2
GRB2	CBLB
TAGLN2	TAGLN3
PPP1CA	SHOC2
GDI1	RAB12
MORF4L1	PHF12
CCDC53	KIAA0196
BRAF	MAP2K1
SH3KBP1	MICALL1
MORF4L2	MRFAP1L1
RUVBL1	RUVBL2
EIF3E	EIF3L
SSBP4	LDB1
TXLNB	TXLNG
NELFE	NELFCD
TRAF3IP3	STRIP2
WDR5	KANSL1
KIFAP3	KIF3B
TAF8	TAF2
DMD	SNTA1
MEAF6	ING4
NDEL1	DISC1
EMC9	EMC7
PPP1CC	CDCA2
USP46	PHLPP2
EIF4A1	EIF4G3
KHDRBS2	KHDRBS3
UBXN4	IP6K1
ERCC3	GTF2H1
BLMH	NUDT12
GTF2H2C_2	GTF2H3
PER1	CRY1
HMG20B	HDAC1
NME3	NME2
GDI1	RAB24
HDAC1	RREB1
TAF8	TAF1
RAB11A	RAB11FIP5
RUVBL1	INO80
WDR5	KDM6A
ATG14	BECN1
XRCC6	WRN
WASL	WIPF2
AP2M1	EPS15L1
RAB11B	RAB11FIP5
GINS3	GINS2
EIF3L	EIF3CL
MAPK14	DUSP9
NEUROD1	TCF3
RYBP	PCGF1
TAP2	TAP1
SSBP3	LDB1
MED21	MED26
NELFA	NELFCD
NCK2	PIK3AP1
SMARCC2	BRD7
VAPA	PITPNM1
TADA3	TADA2A
FOXJ1	TBC1D32
TEAD2	WWTR1
DPYSL3	CRMP1
SUZ12	EZH1
CCNA2	RBL1
PPP1CC	SHOC2
GTF2H3	GTF2H1
NELFE	NELFB
CSNK1E	SNX24
EIF3I	EIF3M
HMG20A	PHF14
FIBP	CDK5
LIN37	LIN52
TLK2	TLK1
MEAF6	JADE1
CTBP1	MECOM
PARD6B	PRKCI
MORF4L1	KDM5A
GMNN	CDT1
KIF3A	KIF3B
MPP5	AMOTL2
LSM6	LSM5
MAP2K5	MAP3K2
VAPB	RMDN2
ASF1A	UBN2
NCK2	PAK1
COL4A3BP	MARK2
CCNA2	PKMYT1
ERCC6L	PLK1
ATG3	ATG16L1
SH3KBP1	ASAP1
CTBP1	LCORL
ERCC1	ERCC4
DGCR8	DROSHA
WDR5	KMT2B
CENPO	CENPU
SNX24	CSNK1A1
MBIP	TADA2A
SH3GL2	SH3GL1
VAPA	ACBD5
RFC4	ATAD5
DSCC1	CHTF18
BTRC	EGFLAM
PRDM14	RUNX1T1
FOSL2	JUND
JMJD6	PHRF1
FOS	JUNB
NELFA	NELFB
PCGF2	PHC2
REL	NFKB2
CDK2	CCNE1
CAPZA2	KIAA0196
POLR3D	POLR3F
TIPIN	TIMELESS
SUZ12	C10orf12
VAPB	OSBPL6
WAC	RNF20
UBAP1	VPS37A
MAP2K2	MAP2K1
CTBP1	ZNF217
MED21	MED10
FOSL2	ATF7
GABPB1	TDRD7
ACTR8	RUVBL1
MRPL50	MRPS30
CTDSP2	CDCA3
DDX6	EDC3
RACGAP1	SHCBP1
BUB3	BUB1B
RUVBL2	INO80
SIX2	EYA4
RGS2	NINL
02-Sep	10-Sep
CKS1B	CDK3
EMC2	EMC3
CFAP20	SFSWAP
TCF4	RUNX1T1
GNAI1	RGS12
CNKSR1	CYTH3
KIAA0226L	BECN1
TSNAX	CEP128
RFC4	CHTF18
FOXP2	FOXP4
CSNK1A1	ZNF618
IMPDH2	IMPDH1
EPN3	EPN1
PSMB9	POMP
RBBP7	PHF12
PSMB4	PSMB7
CKS2	CCNA2
CCDC53	HSBP1
BCL7C	BRD7
PPP1CA	PLCL2
VAPB	OSBPL10
CXXC1	SETD1B
GSTM3	GSTM4
CDK6	CDKN2B
GRB2	ASAP1
BLZF1	GORASP2
PPP2CB	PPP2R5D
TP53	CUL9
MSL1	KAT8
HUS1B	RAD1
MED19	MED26
ELMO1	DOCK3
ORC6	ORC2
RGS6	GNB5
TXLNB	DTNBP1
UBXN6	VCP
SETDB2	ARL14EP
VGLL4	IRF2BP2
GHITM	SARM1
RAB8B	GDI1
HIF1AN	UBE3A
MED21	MED30
GATAD2A	CHD5
DCTN6	DCTN1
ASXL2	KDM1B
PPP1CC	PPP1R9A
ASF1A	UBN1
GATAD2A	HDAC1
GRB2	PIK3AP1
MORF4L2	PALB2
MAPK14	RPS6KA4
LRPAP1	VLDLR
MEAF6	ING5
RBSN	EHD3
NRBF2	BECN1
GTF2H5	GTF2H1
ASCC2	TRIP4
EIF4E	EIF4G3
PCCA	PCCB
PPP1CC	LMTK2
MED19	MED13
NFKBIA	NFKB2
MEIS2	PBX1
GINS3	GINS4
MED21	MED28
WDR5	MBIP
CDK4	CDKN2B
EIF3M	EIF3L
COMMD8	COMMD5
SSBP4	ISL1
STAP1	SH3KBP1
DPYSL3	DPYSL2
PPTC7	TRMT2B
POLB	XRCC1
STK11	STRADA
TFDP2	E2F4
KATNA1	KATNB1
ACTR8	RUVBL2
SIRT2	SARS
PDK1	PDK2
NAA15	HYPK
CSTF2T	CSTF2
TAF1B	TAF1D
VPS53	VPS54
GATAD2B	CHD5
LYRM5	NDUFAB1
MED18	MED8
POLR2G	RECQL5
KIZ	SCLT1
COPS7B	COPS5
GRB2	GAREM
MED21	MED17
MED18	MED26
MED21	MED9
JMJD6	SFSWAP
CCNA2	CDK1
POC1A	POC1B
PPP1CA	RASSF8
VPS28	VPS37A
RYBP	PCGF3
NCK2	CBL
MSL2	MSL1
ASF1B	HIRA
EIF3F	EIF3CL
NSMCE1	SMC6
LPXN	PLEKHH2
LIN37	LIN54
OSGEP	C14orf142
EIF4E2	EIF4ENIF1
AP1S2	AP1G2
SDHA	SDHAF2
AP1S2	AP1G1
FIBP	C2CD5
SPSB2	CUL5
PPP1CC	ZFYVE16
MED21	MED13
HMG20A	GSE1
SNX1	SNX6
ASF1A	CABIN1
MAGEA10	KAT2A
DMD	SNTB1
PPP6R2	ANKRD52
KIFAP3	KIF3C
MED18	MED27
BACH1	HMMR
PINX1	TERF1
SART3	TUT1
FOXJ1	RFX1
MBIP	CSRP2BP
ARNTL2	CLOCK
CCDC117	STIP1
RPGR	NPHP4
STX6	STX7
FOXJ1	RFX3
HPRT1	PRTFDC1
NFKBIA	NFKB1
VAPB	PITPNM1
SUZ12	EED
RAB11A	RAB11FIP1
MED18	MED28
AEBP2	JARID2
CUL5	RAB40C
COPS7B	COPS2
FBXO6	H6PD
PPP1CC	CNST
MED19	MED24
ASF1A	HIRA
IFI30	DAPK1
NSMCE1	NDNL2
PRPF19	KNSTRN
IKBKG	CHUK
PHC1	PHC3
PTPRA	GRB2
SYNC	DES
RSU1	ILK
PPP1CC	PPP1R2
PSMD7	PSMD12
EXOSC1	EXOSC3
CDK13	CDK12
FEZ1	SCOC
MED21	MED11
POLR1C	POLR3G
TCF4	TWIST1
PPP2CB	STRIP2
RPS2	PRMT3
CUL5	TOP2B
IPCEF1	CYTH3
PSMB3	PSMA8
BCL2L1	BCL2L11
IKZF1	IKZF3
ATPAF2	SPG21
ID2	TCF3
SMARCE1	SMARCD1
KBTBD7	ERC1
FAM60A	SAP30
DCTN1	DCTN2
VPS11	TGFBRAP1
GSTA2	GSTA4
MED19	MED6
RAD1	RAD9A
BCAR3	NEDD9
CCND3	CDKN1B
SRP9	SRP54
FAM46A	FNDC3A
ATP6V1B1	ATP6V1D
COPS7B	COPS3
MED19	MED13L
CCND1	CDKN1B
EAPP	AAR2
ING2	ARID4B
ANAPC13	ANAPC4
CCNA2	RBL2
PMF1	SPC24
FERD3L	TCF4
MYF6	TCF12
ASB3	CUL5
LLGL2	RAD18
AP3S1	AP3B1
PPP1CC	PPP1R10
MED1	MED6
RUVBL2	INO80D
EXOC8	EXOC6B
DKC1	SHQ1
HDAC1	RERE
KLC1	KLC3
ARRB2	ARR3
COG6	COG8
PPP1CA	PPP1R13B
SUZ12	PHF1
GTF2H2C_2	ERCC3
TRAPPC2	TRAPPC11
PPP2R2D	PPP2CA
CPSF4	WDR33
AP3S1	RABL6
RBBP7	CHD5
TRAF1	TRAF6
VAPB	OSBPL3
VAMP4	STX7
PPP1CC	EIF2AK4
CAPZA2	MTCL1
LTBR	TRAF3
HMG20B	PHF21A
CKS1B	CCNB2
SMURF2	SMAD5
MED21	MED24
PDZK1	ABCC4
PLK1	BICD2
CSNK2A2	PCGF3
EIF3F	EIF3E
UBXN4	UBE4A
MYF6	TCF3
KCTD13	TNFAIP1
SUZ12	EZH2
JUNB	ATF3
RYBP	L3MBTL2
AKTIP	FAM160A2
TAF8	TAF5
EXOSC1	DIS3L
ING2	SAP130
MED21	MED14
TRAPPC1	TRAPPC11
UPF3A	HBB
EXOSC7	DIS3L
NSMCE4A	NDNL2
ING2	HDAC1
POLR1C	CRCP
HSF2	HSF1
RAB27B	SYTL5
HDAC1	PHF12
DTNBP1	BLOC1S1
AKTIP	HOOK2
CTBP1	NOL4
RUVBL2	ACTR5
COG5	COG7
COMMD1	COMMD5
MED18	MED20
EIF3G	EIF3H
PYCR1	PYCR2
POLR3GL	POLR3E
HDAC1	TRERF1
EIF4E	EIF4ENIF1
MORF4L1	MRFAP1L1
RASSF8	TP53BP2
07-Sep	08-Sep
STK38L	MOB1A
VAPB	OSBPL11
EIF4A1	PDCD4
IRF2	IRF2BPL
PRPF3	PRPF4
BCL7C	SMARCC2
COMMD6	CCDC93
GCLC	GCLM
PSMB7	PSMB9
PSMB9	PSME2
TADA3	KAT2B
NEK6	NEK7
COG6	COG7
AP2M1	EPS15
ERCC3	ERCC5
GNPDA1	AMDHD2
NAA15	NAA50
IKZF3	IKZF4
ID2	TCF4
DOCK8	LRCH2
CSNK2A2	FBRS
AP3M1	AP3S2
LUC7L2	JMJD6
TRAK2	TRAK1
CXXC1	SETD1A
COMMD8	CCDC93
PLK1	PPP6R2
RRM1	RRM2B
CIRH1A	WDR43
PRKAB1	PRKAA2
SKA3	SKA2
RYBP	KDM2B
COG5	COG1
AP2M1	STON2
COMMD2	COMMD5
TEAD2	YAP1
COG5	COG8
MAPK8	MAPK9
CKS2	CDK2
CDK2	RBL2
HEXIM1	CCNT2
RUVBL1	ACTR5
MORF4L1	C11orf30
EFNB2	EPHB2
SMAD3	ZFYVE9
DIABLO	BIRC2
BABAM1	UIMC1
PRKAG1	PRKAA2
PPP1CA	EIF2AK4
EIF2B2	EIF2B1
MLLT6	DOT1L
BUB3	ZFC3H1
RBBP7	MTA3
CCNA2	CDT1
DDX6	DCP1B
ANAPC13	CDC16
TOX4	PPP1R10
BCL7C	SMARCD1
CDK6	CDKN2D
MCL1	BBC3
TRAF3IP3	STRIP1
ATG14	PIK3C3
ERCC3	GTF2H4
KLC1	KIF5A
PKNOX1	PBX1
PPP1CA	PPP1R2
PHC1	CBX4
DTNBP1	BLOC1S5
WDR5	PAXIP1
RALBP1	REPS2
MED1	MED26
FOSL2	CREB5
BRAF	MAP2K2
PHF19	EZH2
WRAP73	CEP135
MTMR9	MTMR6
FOXP3	FOXP1
PPP1CA	PPP1R3D
GRAP2	STAMBP
BTRC	USP47
U2AF1	U2AF2
DAB2	FCHO2
GRB2	DOCK1
FOXR2	MYC
MBIP	KAT2B
PSMB3	PSMB7
PSMB1	PSME4
LLGL2	PARD6G
MED1	CDK8
SH3KBP1	SH3D19
HCFC2	KMT2A
MED19	MED14
PSMB3	PSME2
LRRC42	CUL3
HOMER3	FRYL
FOXJ1	CDK20
GATAD2B	RBBP7
TAF8	TAF6
PRKAG1	PRKAA1
CSNK1E	CSNK1D
POLR1C	POLR3F
SOCS2	CUL5
PPP1CC	PPP1R13B
TCF4	TWIST2
REL	NFKBIE
TRAPPC2	TRAPPC6A
ASB7	CUL5
PRKAR2B	PDE4DIP
SUDS3	SIN3B
VPS41	VPS18
SPC24	NDC80
HEXIM1	CDK9
PCGF5	RYBP
PPP1CA	RASSF7
MED19	MED17
PSMG2	PSMG1
WDR5	CXXC1
MED21	MED20
MED18	MED13
COMMD3	CCDC93
IFIT2	IFIT1
MED18	MED17
PCGF2	CBX4
DPF3	ARID1B
PPP2CB	PRR14
PSMB3	POMP
RBBP7	BPTF
PMF1	ZWINT
POLR2D	POLR2G
ATPAF2	C7orf55
CXXC1	BOD1
GDI1	RAB4A
HDAC1	SUDS3
PHC1	PHC2
IRAK2	TRAF6
AP3M1	AP3B1
PPP1CC	PEAK1
06-Sep	05-Sep
GLMN	CUL7
RAB11B	RAB11FIP1
LHX6	LDB1
RASSF8	PPP1R13B
EXOSC3	DIS3L
CCND3	CDK4
HIST1H3A	FBLIM1
JUNB	BRCA1
VAPA	ZFPL1
GDI1	RAB8A
HDAC1	MIER3
MED19	MED20
CEP170	NIN
PPP2CB	PPP2R2D
AFF4	ELL2
SLAIN2	CKAP5
POLR1C	POLR3E
WAC	RNF40
UCHL5	ADRM1
ASXL2	BAP1
POLR1C	POLR3C
MED19	MED27
CSTF2T	CSTF1
FHL3	ZNF512B
STBD1	GABARAPL1
ASF1A	TLK1
MEAF6	BRPF1
VGLL4	TEAD1
THOC1	THOC7
CDC73	CTR9
WDR5	TADA2A
STIM2	STIM1
LPXN	PTK2
SPC24	NUF2
COPS8	DDB2
PRKACB	PDE4DIP
SSBP2	LDB1
BATF3	BACH2
PSMB2	PSMB4
COMMD10	COMMD5
NSMCE1	NSMCE2
FUCA1	MARK2
MED21	MED6
REL	RELA
AURKA	CEP192
CDK9	CCNT1
LGALS3BP	SPRYD3
