Entrez Gene Interactor A	Entrez Gene Interactor B
6615	377630
377630	6615
10868	5597
23411	23326
23326	23411
4609	23326
23326	4609
4193	23411
4193	51548
23411	4193
2395	55658
55658	2395
1956	867
8678	4734
8678	596
8678	5289
7874	4193
4313	10298
10298	4313
4313	3685
1457	7161
7161	1457
23633	4193
56829	7706
9817	8452
8452	9817
100133941	4869
4869	100133941
51185	682
51185	6566
682	51185
6566	51185
22806	51185
8451	51185
8451	1642
6566	682
682	6566
3480	4193
80243	27232
27232	80243
4193	367
8660	9958
4609	10273
25	10273
2195	57630
57630	2195
7157	4193
7157	9519
4193	7157
9519	7157
4193	7157
4193	8650
7157	4193
7157	8650
56937	9146
56937	8027
4170	55294
4170	27113
598	27113
598	581
4089	8239
8239	4089
4088	4089
4089	4088
4089	51592
29997	29997
5728	5296
5111	5423
5423	5111
207	116986
58	207
3104	3104
54386	7014
10188	2260
2260	10188
3303	10273
10514	155061
7337	1869
1869	7337
2099	9730
6615	377630
377630	6615
377630	1019
377630	1021
57154	8945
8945	57154
207	10188
7428	23177
23177	7428
10273	220042
220042	10273
22919	9903
55072	90268
55072	1540
55294	3725
653583	4193
4193	653583
115426	8350
3757	10273
3757	3312
79872	999
1500	5663
79872	6714
9270	57154
5888	7347
7347	5888
5888	675
596	8678
201163	96459
201163	57600
201163	3304
201163	3320
201163	10576
201163	10273
201163	10598
3320	201163
96459	3320
96459	201163
57600	201163
3320	96459
3320	10598
3320	5536
3320	10963
3320	11140
3320	10728
3320	3304
7531	5108
7534	5108
7531	22994
7534	22994
2908	6774
132660	4605
286826	4605
7421	6256
6256	7421
5321	22933
22933	5321
3725	2099
2099	3725
2259	6334
5737	185
185	5737
8678	5289
8678	22863
2033	7020
240	23406
81857	2099
23770	54583
10728	54583
54583	10728
54583	3320
54583	3326
54704	38
54704	23410
38	5160
38	54704
23410	5160
23410	54704
54664	25978
7013	51667
51667	7013
9368	23239
9368	23035
399694	1956
6464	2885
6464	1956
25759	1956
51667	5710
5710	51667
4691	1956
11099	23286
55165	9110
896	84062
595	84062
595	1019
604	9612
604	8841
8841	9612
8841	604
9326	26747
7082	100506658
100506658	7082
9817	8452
10413	11099
