Official Symbol Interactor A	Official Symbol Interactor B
Ar	Kdm4c
Arid1a	Smarca4
Arid1b	Smarca2
Arid1b	Smarca4
Nr0b2	Sirt1
Sirt1	Nr0b2
Grb10	Nedd4
Grb10	Nedd4
Abt1	Gm4275
Gm4275	Abt1
Gm4275	Abt1
Sox2	Pou5f1
Sox15	Pou5f1
Pou5f1	Sox2
Pou5f1	Sox15
Cbx5	Chaf1a
Chaf1a	Cbx5
Lmna	Sun2
Lmna	Sun1
Hdac1	Sox2
Sox2	Hdac1
Nr0b2	Prmt5
Prmt5	Nr0b2
Jun	Jun
Mta1	Fosb
Fosb	Mta1
Map3k7	Ikbkg
Ikbkg	Ubc
Traf6	Ikbkg
Fadd	Cflar
Fadd	Casp8
Gli2	Btrc
Btrc	Gli2
Zap70	Lck
Skil	Ubc
Smad2	Ubc
Nfe2l2	Ubc
Keap1	Nfe2l2
Rnf19a	Vcp
Rnf19a	Vcp
Rybp	Ring1
Rybp	Rnf2
Chfr	Aurka
Ikbkg	Ubc
Fbxl20	Rims1
Lyn	Pag1
Lyn	Pag1
Lyn	Pag1
Pag1	Socs1
Socs1	Pag1
Gsk3a	Ctnnd1
Gsk3b	Ctnnd1
Ctnnd1	Gsk3a
Ctnnd1	Gsk3b
Gsk3a	Ctnnd1
Gsk3b	Ctnnd1
Lck	Socs6
Lck	Socs6
Lck	Socs6
Ubc	Nfe2l2
Nfe2l2	Btrc
Btrc	Nfe2l2
Gsc	Wwp2
Ywhae	Usp8
Skp1a	Btrc
Btrc	Skp1a
Btrc	Cul1
Btrc	Skp1a
Btrc	Skp1a
Btrc	Nfkbia
Nfkbia	Btrc
Nek1	Wwtr1
Wwtr1	Nek1
Hsp90aa1	Ubc
Fancc	Gstp1
Gstp1	Fancc
Fancc	Gstp1
Trim32	Pias4
Trim32	Pias4
Trim32	Pias4
Traf2	Ubc
Ripk1	Ubc
Nedd4	Grb10
Nedd4	Grb10
Igf1r	Grb10
Stat1	Ubc
Egfr	Ubc
Tardbp	Ubc
Rela	Ubc
Ubc	Rela
Parp1	Ubc
Spem1	Ubqln1
Spem1	Ubqln1
Sqstm1	Cyld
Smarce1	Smarca4
Smarca4	Smarce1
Egfr	Ubc
Htra2	Birc3
Htra2	Csn2
Leo1	Paf1
AF366264	Trp53
AF366264	Mdm2
AF366264	Trp53
AF366264	Mdm2
AF366264	Trp53
AF366264	Mdm2
AF366264	Trp53
AF366264	Mdm2
Mdm2	Mdm2
Mdm2	AF366264
Mdm2	Trp53
Mdm2	Sumo1
Trp53	Sumo1
Trp53	Mdm2
Trp53	AF366264
Btrc	Nfe2l2
Wwp2	Gsc
Zfp143	Pou5f1
Pou5f1	Zfp143
Zfp143	Pou5f1
Rnf31	Rbck1
Rnf31	Sharpin
Rbck1	Rnf31
Sharpin	Rnf31
Rnf31	Ikbkg
Stat1	Ubc
AF366264	Trp53
AF366264	Mdm2
Ubc	Ncstn
Park2	Sh3gl2
Park2	Sh3gl3
Park2	Sh3gl2
Sh3gl2	Park2
Sh3gl3	Park2
Sh3gl2	Park2
Park2	Sh3gl2
Sh3gl2	Park2
Park2	Sh3gl2
Sh3gl2	Synj1
Synj1	Sh3gl2
Synj1	Park2
Synj1	Sh3gl2
Synj1	Park2
Kmt2d	Rbbp5
Nfe2	Ash2l
Ash2l	Nfe2
Ash2l	Rbbp5
Gfi1b	Kdm1a
Gfi1b	Kdm1a
Gfi1b	Rcor2
Gfi1b	Rcor2
Mta1	Rela
Mta1	Rela
Tbp	Sp3
Tbp	Sp3
Yy1	Sp3
Yy1	Sp3
Neurl2	Myh3
Myh3	Neurl2
Neurl2	Myh3
Neurl2	Myh3
Uhrf1	H3f3a
Tbrg1	Cdkn2a
Cdkn2a	Tbrg1
Pfn2	Dnm1
Clock	Per2
Arntl	Per2
Nr5a1	Ppargc1a
Nr5a1	Ppargc1a
Nr5a1	Ppargc1a
Sftpc	Nedd4
Sftpc	Nedd4
Smad1	Ubc
Ikbkb	Nkx3-2
Nkx3-2	Ikbkb
Ikbkg	Ikbkb
Ikbkb	Ikbkg
Ikbkb	Ikbkg
Ikbkb	Nkx3-2
Sirt1	Nr0b2
Rbck1	Rnf31
Rbck1	Ikbkg
Rnf31	Rbck1
Rnf31	Ikbkg
Ikbkg	Rbck1
Ikbkg	Rnf31
Rnf31	Ikbkg
Traf6	Ikbkg
Ikbkg	Ubc
Ikbkg	Rnf31
Ikbkg	Rbck1
Ikbkg	Rnf31
Ikbkg	Rbck1
Ikbkg	Hspa1b
Gli1	Sufu
Gli1	Smarcb1
Smarcb1	Gli1
Gli1	Smarcb1
Smad3	Ubc
Ubc	Smad3
Smad2	Ubc
Smad3	Smad4
Ubc	Pten
Xiap	Pten
Pten	Xiap
Xiap	Pten
Tpt1	Ncl
Tpt1	Ncl
Ywhae	Ndel1
Ywhae	Usp8
Sra1	Traf6
Map3k7	Tab2
Map3k7	Tab3
Tnf	Ripk1
Trim71	Ago2
Ago2	Trim71
Trim71	Ago2
Trim71	Ago2
Ago2	Ubc
Dmrt2	Hnrnpd
Dmrt2	Hnrnpm
Dmrt2	Hnrnpa1
Dmrt2	Hnrnpa2b1
Dmrt2	Hnrnpf
Dmrt2	Hnrnpm
Dmrt2	Hnrnpd
Dmrt2	Hnrnpa1
Dmrt2	Hnrnpa2b1
Dmrt2	Hnrnpf
Dmrt2	Hnrnpm
Dmrt2	Hnrnpd
Tal1	Kdm1a
Tal1	Hdac1
Tal1	Kdm1a
Itch	Cyld
Cyld	Itch
Foxo3	Ep300
Trp53	Mdm4
Trp53	Mdm2
Mdm4	Mdm2
Usp7	Mdm2
Etv3	Ddx20
Ddx20	Etv3
Cbl	Fyn
Sra1	Traf6
Traf6	Sra1
Irak1	Traf6
Pin1	Nanog
Pin1	Nanog
Nanog	Pin1
Rela	Nfkbia
Igf1r	Ubc
Mdm4	Ywhag
Traf6	Ube2n
Traf6	Tnfaip3
Traf6	Ube2d3
Traf6	Itch
Traf6	Rnf11
Traf6	Tax1bp1
Traf2	Ube2n
Traf2	Tnfaip3
Traf2	Itch
Traf2	Tax1bp1
Traf6	Ubc
Traf2	Ubc
Tnfaip3	Tax1bp1
Tax1bp1	Tnfaip3
Ywhae	Ctnnd1
Ywhae	Usp8
Trp53	Ubc
Tpp1	Rnf8
Rnf8	Tpp1
Rnf8	Tpp1
Keap1	Nfe2l2
Nfe2l2	Keap1
Nfe2l2	Ubc
Itsn1	Spry2
Itsn1	Spry2
Itsn1	Spry2
Npcd	Klhl2
Klhl2	Npcd
Neurl1a	Cpeb3
Cpeb3	Neurl1a
Neurl1a	Cpeb3
Itpr1	Vcp
Itpr1	Ubc
Mgrn1	Tsg101
Mgrn1	Tsg101
Tsg101	Mgrn1
Plk1	Ddx39b
Plk1	Ddx39b
Plk1	Ddx39b
Ddx39b	Plk1
Ryk	Cdc37
Ryk	Cdc37
Ryk	Cdc37
Cdc37	Ryk
Cdc37	Ryk
Cul1	Skp1a
Cul1	Myog
Skp1a	Cul1
Myog	Cul1
Myog	Cul1
Myog	Ubc
Ncstn	Ubc
Snap25	Dnajc5
Vamp2	Snap25
Snap25	Vamp2
Stx1a	Snap25
Stx1a	Vamp2
Snap25	Stx1a
Vamp2	Stx1a
Snca	Stx1a
Snca	Snap25
Snca	Vamp2
Snap25	Hspa8
Snap25	Sgta
Hspa8	Snap25
Hspa8	Dnajc5
Hspa8	Sgta
Hspa8	Snap25
Hspa8	Dnajc5
Hspa8	Sgta
Dnajc5	Snap25
Dnajc5	Hspa8
Dnajc5	Sgta
Dnajc5	Snap25
Dnajc5	Hspa8
Dnajc5	Sgta
Sgta	Snap25
Sgta	Hspa8
Sgta	Dnajc5
Sgta	Snap25
Sgta	Hspa8
Sgta	Dnajc5
Stx1a	Snap25
Stx1a	Vamp2
Snap25	Vamp2
Snap25	Stx1a
Vamp2	Snap25
Vamp2	Stx1a
Tardbp	Ubc
Hspa8	Ubc
Snap25	Hspa8
Snap25	Dnajc5
Snap25	Sgta
Snap25	Snca
Tex19.1	Ubr2
Tex19.1	Ubr2
Ubr2	Tex19.1
Nedd4	Scnn1a
Nedd4	Ywhab
Scnn1a	Nedd4l
Csnk1e	Ctnnb1
Axin1	Ctnnb1
Ctnnb1	Tcf7l2
Ctnnb1	Crebbp
Prkcz	Gsk3b
Tlr4	Traf6
Tlr4	Myd88
Tlr4	Ticam1
Map3k7	Traf6
Map3k7	Ikbkg
Birc3	Myd88
Myd88	Birc3
Ticam1	Traf6
Nr3c1	Hsp90ab1
Nr3c1	Hsp90ab1
Myog	Ubc
Kcnq3	Anxa6
Kcnq2	Anxa6
Kcnq3	Anxa6
Kcnq2	Anxa6
Pcyt1a	Kpna2
Kpna2	Pcyt1a
Nfe2l2	Ubc
Mapk8	Jun
Sf1	Pitx1
Sf1	Egr1
Gpbp1	Tbp
Gpbp1	Gtf2b
Gpbp1	Polr2a
Gpbp1	Crebbp
Gpbp1	Tbp
Gpbp1	Gtf2b
Gpbp1	Polr2a
Gpbp1	Crebbp
Sf1	Pitx1
Sf1	Egr1
Rnf2	Phc2
Rnf2	Pcgf2
Rnf2	Rybp
Nfe2l2	Cdkn1a
Nfe2l2	Cdkn1a
Cdkn1a	Nfe2l2
Cdkn1a	Nfe2l2
Nfe2l2	Keap1
Slc34a1	Pdzk1
Slc34a1	Pdzd3
Slc34a1	Slc9a3r1
Slc34a1	Slc9a3r2
Pdzk1	Slc34a1
Pdzd3	Slc34a1
Slc9a3r1	Slc34a1
Slc9a3r2	Slc34a1
Trp53	Ubc
Pax3	Trp53
Pax3	Mdm2
Pax3	Trp53
Pax3	Mdm2
Mdm2	Trp53
Mdm2	Pax3
Trp53	Mdm2
Trp53	Pax3
Mdm2	Trp53
Cul5	Socs2
Cul5	Socs3
Ido1	Socs3
Ido1	Socs3
Nfe2l2	Ubc
Daxx	Dmap1
Daxx	Dmap1
Egfr	Cbl
Grb2	Cbl
Grb2	Egfr
Egfr	Cbl
Cbl	Egfr
Egfr	Ubc
Pea15b	Mapk3
Pea15b	Mapk1
Pea15a	Mapk3
Pea15a	Mapk1
Pea15a	Mapk3
Pea15a	Mapk1
Pea15b	Mapk3
Pea15b	Mapk1
Pea15b	Mapk3
Pea15b	Mapk1
Tcea1	Eaf2
Tcea1	Eaf2
Apc	Otud7b
Apc	Otud7b
Mdm2	Usp7
Mdm2	Daxx
Pdgfrb	Ubc
Cbl	Pdgfrb
Mdm2	Senp2
Senp2	Mdm2
Senp2	Mdm2
Mdm2	Sumo1
Mdm2	Trp53
Casp8	Sqstm1
Sirt1	Ppargc1a
Sirt1	Ppargc1a
Sirt1	Ppargc1a
Daxx	Sumo1
Daxx	Sumo2
Daxx	Sumo1
Daxx	Sumo2
Btrc	Nfkbia
Ankrd37	Fem1b
Ankrd37	Fem1b
Ubc	Mdm2
Ubc	Trp53
Mdm4	Mdm2
Mdm4	Trp53
Nr0b2	Traf6
Traf6	Ubc
Fos	Jun
Jun	Fos
Casp8	Sqstm1
Casp8	Sqstm1
Ikbkb	Nfkbia
Chuk	Tax1bp1
Tax1bp1	Chuk
Ripk1	Ubc
Traf6	Ubc
Traf6	Tax1bp1
Traf6	Itch
Traf6	Rnf11
Traf6	Ube2n
Traf6	Ube2d3
Traf6	Tnfaip3
Traf2	Itch
Traf2	Tnfaip3
Traf2	Tax1bp1
Traf2	Ube2n
Rnf11	Tnfaip3
Rnf11	Traf6
Ripk1	Tnfaip3
Tnfaip3	Ripk1
Tnfaip3	Tax1bp1
Smad3	Ubc
Csnk1e	Ctnnb1
Gsk3b	Ctnnb1
Gsk3b	Psen1
Mesdc2	Lrp6
Lrp6	Mesdc2
Ube4b	Vcp
Ube4a	Dnajc7
Dnajc7	Ube4a
Stub1	Dyx1c1
Ubox5	Vcp
Ubox5	Vcp
Vcp	Ubox5
Vcp	Ube4b
Casp6	Irak3
Rad18	Ube2b
Ccnd1	Cryab
Ccnd1	Cdk4
Ccnd1	Cdkn1a
Ccnd1	Cryab
Hdac1	Cebpb
Keap1	Nfe2l2
Skil	Ubc
Trp53	Mdm2
Spi1	Sin3a
Spi1	Hdac2
Spi1	Sin3a
Spi1	Hdac2
Runx1	Sin3a
Prkcd	Hspb1
Hspb1	Prkcd
Hspb1	Prkcd
Prkcd	Hspb1
Bhlhe41	Tcf3
Bhlhe41	Myod1
Sp1	Bhlhe41
Sp1	Bhlhe41
Adrm1	Ubc
Adrm1	Ubc
Ubc	Nfkbia
Nfkbia	Ubc
Nfkbia	Rela
Rela	Nfkbia
Rela	Ubc
Mecp2	Prmt6
Prmt6	Mecp2
Myb	Traf7
Myb	Traf7
Traf7	Myb
Traf7	Myb
Itpr1	Ubc
Itpr1	Ubc
Itpr1	Vcp
Nedd4	Ywhab
Actn2	Ldb3
Ldb3	Actn2
Trp53	Ubc
Igf1r	Ubc
Map3k1	Map2k7
Cd40	Traf2
Cd40	Traf3
Ikbkg	Traf2
Cd40	Traf6
Map3k7	Traf6
Map3k7	Map3k7
Traf6	Ubc
Map3k2	Smurf1
Map3k2	Smurf1
Smurf1	Map3k2
Pdgfrb	Ubc
Pdgfrb	Cbl
Yy1	Gon4l
Yy1	Gon4l
Sin3a	Hdac1
Gon4l	Yy1
Hdac1	Sin3a
Sin3a	Hdac1
Atxn3	Ubc
Fbxo32	Myod1
Hmga1	Taf3
Hmga1	Chaf1a
Hmga1	Taf3
Hmga1	Chaf1a
Hmga2	Taf3
Hmga2	Chaf1a
Hmga2	Taf3
Hmga2	Chaf1a
Hmga1	Taf3
Hmga1	Chaf1a
Hmga1	Taf3
Hmga1	Chaf1a
Thra	Ncor1
Thrb	Ncor1
Ncor1	Siah2
Id3	Cops5
Id3	Cops5
Id3	Cops5
Pax3	Lef1
Pax3	Lef1
Lef1	Pax3
Dab1	Was
Dab1	Was
Smad7	Smurf2
Nfe2l2	Keap1
Flt1	Cbl
Cbl	Flt1
Apoe	Set
Set	Apoe
Cbl	Egfr
Uchl1	Ubc
Crkl	Rapgef1
Ube4b	Vcp
Usp8	Rasgrf1
Usp8	Rasgrf1
Cbl	Sh2b2
Hdac5	Mef2a
Cdkn1b	Nup50
Nup50	Cdkn1b
Nup50	Cdkn1b
Cdkn1b	Nup50
Ubc	Igf1r
Rnf2	Bmi1
Rnf2	Bmi1
Rnf2	Rnf2
Zfp932	Hdac2
Hdac2	Zfp932
Hdac2	Zfp932
Sox2	Hdac1
Sox2	Sall4
Sox2	Sall4
Sox2	Hdac1
Sox2	Sox2
Jak2	Stat3
Ctcf	Ubtf
Ctcf	Polr1a
Ctcf	Ubtf
Ctcf	Polr1a
Ctcf	Ubtf
Ubtf	Ctcfl
Ubtf	Ctcf
Ctcfl	Ubtf
Ago2	Ubc
Trim71	Shcbp1
Shcbp1	Trim71
Tnks	Kif3a
Axin1	Kif3a
Kif3a	Tnks
Kif3a	Axin1
Ptprf	Fyn
Ptprf	Fyn
Cdk2	Rb1
Cdk2	Ccna1
Cdk2	Ccne1
Cdk2	Cdkn1a
Ctnnb1	Lef1
Etv6	Kat5
Kat5	Etv6
Etv6	Kat5
Ccnd1	Cdk4
Ccnd1	Cdkn1b
Cdk4	Ccnd1
Cdk4	Cdkn1b
Ndfip1	Nedd4
Smad2	Smad4
Smad4	Smad2
Lef1	Ctnnb1
Clock	Crebbp
Cdk2	H1
Cdk1	H1
Lef1	Ctnnb1
Ccne1	Cdk2
Ccnd1	Cdk4
Cdk2	H1
Cdk2	Rb1
Cdk2	Cdkn1b
Src	Khdrbs1
Pak1	Rac1
Myod1	Ncoa2
Myod1	Ncoa1
Myod1	Ncoa3
Myod1	Ncoa1
Myod1	Ncoa3
Myod1	Ncoa2
Ncoa2	Myod1
Ncoa1	Myod1
Ncoa3	Myod1
Cdk4	Rb1
Cdk2	H1
Cdk2	Cdkn1a
Cdk2	H1
Cdk1	H1
Cdk2	H1
E2f1	Hdac1
Myod1	Bhlhe41
Tcf3	Bhlhe41
Sp1	Bhlhe41
Cdk2	H1
Crebbp	Zbtb17
Crebbp	Trip10
Crebbp	Cnot3
Crebbp	Sh3gl1
Crebbp	Eif2b1
Crebbp	Gak
Crebbp	Ap1b1
Crebbp	Zbtb17
Crebbp	Cnot3
Crebbp	Gak
Crebbp	Ap1b1
Crebbp	Trip10
Crebbp	Eif2b1
Crebbp	Sh3gl1
Chordc1	Ppp5c
Chordc1	Hsp90ab1
Chordc1	Hsp90ab1
Chordc1	Ppp5c
Chordc1	Hsp90aa1
Trp53	Mdm2
Trp53	Ep300
Mdm2	Mdm4
Map3k7	Traf6
Rlim	Zfp42
Rlim	Zfp42
Zfp42	Rlim
Zfand2a	Psma1
Zfand2a	Psmd1
Zfand2a	Psma1
Zfand2a	Psmd1
Zfand2a	Psmd2
Zfand2a	Psmd7
Psma1	Zfand2a
Zfand2a	Psmd7
Zfand2a	Psma1
Zfand2a	Psmd2
Psmd4	Ubc
Bhlhe40	Cebpb
Cebpb	Bhlhe40
Bhlhe40	Cebpb
Ccna2	Cdk2
Cdk2	Ccna2
Hdac3	Emd
Hdac3	Emd
Gli2	Sumo2
Gli2	Sumo2
Eya1	Smarcc2
Six1	Smarcc2
Eya1	Smarcc2
Six1	Smarcc2
Six1	Sox2
Eya1	Sox2
Rnf2	Phc1
Rnf2	Phc2
Rnf2	Pcgf6
Rnf2	Ring1
Rnf2	Rnf2
Rnf2	Rybp
Rnf2	Bcor
Rnf2	Kdm2b
Rnf2	Hdac2
Rnf2	Mga
Rnf2	L3mbtl2
Rnf2	Dmap1
Rnf2	Rbbp5
Rnf2	Wdr5
Rnf2	Kdm1a
Rnf2	Csnk2a1
Rnf2	Dmap1
Cdk2	Cdkn1a
Psmc1	Ngly1
Rad23b	Ngly1
Ngly1	Psmc1
Ngly1	Rad23b
Hdac4	Mef2a
Suz12	Ezh2
Suz12	Eed
Suz12	Ezh1
Suz12	Phf19
Suz12	Mtf2
Suz12	Jarid2
Suz12	E130012A19Rik
Suz12	Phf19
Phf19	Suz12
Phf19	Ezh2
Phf19	Eed
Suz12	Ezh2
Suz12	Eed
Eed	Ezh2
Suz12	Mtf2
Mtf2	Suz12
Jak2	Stat3
Jak2	Pik3r1
Brca2	Rad51
Esr1	Pgr
Esr1	Pgr
Pgr	Esr1
Atg5	Casp8
Atg5	Fadd
Nbr1	Map1b
Map1b	Nbr1
Nbr1	Map1b
Tcf3	Ube2i
Tcf3	Id3
Chuk	Nfkbib
Smc3	Smc1b
Eya1	Sox2
Six1	Sox2
Sox2	Six1
Sox2	Eya1
Dnm1	Sh3gl2
Itsn1	Cbl
Cdkn1b	Ccna2
Cdkn1b	Ccne1
Cdk4	Cdkn1b
Cdkn1b	Cdk4
Cdkn1b	Cdk2
Pfn2	Dnm1
Mybbp1a	Myod1
Myod1	Mybbp1a
Myod1	Mybbp1a
Myod1	Mybbp1a
Zbtb7c	Srebf1
Srebf1	Zbtb7c
Zbtb7c	Srebf1
Runx1	Cbfb
Runx1	Sin3a
Runx1	Bmi1
Runx1	Cbfb
Runx1	Bmi1
Bmi1	Runx1
Pcgf2	Rnf2
Pcgf2	Rybp
Pcgf2	Cbx7
Rybp	Ring1
Rybp	Rnf2
Rybp	Pcgf1
Rybp	Pcgf2
Cbx7	Pcgf2
Cbx7	Rnf2
Pcgf2	Rnf2
Pcgf2	Rybp
Pcgf2	Cbx7
Rybp	Pcgf2
Rybp	Rnf2
Cbx7	Pcgf2
Cbx7	Rnf2
Rnf2	Pcgf2
Rnf2	Rybp
Rnf2	Cbx7
Vezf1	Morf4l1
Vezf1	Morf4l1
Cdk4	Rb1
Ccna2	Cdkn1b
Ccna2	Cdk2
Cdk1	Hist1h1a
Vps36	Ubc
Vps36	Ubc
Poli	Ubc
Poli	Ubc
Traf6	Traf6
Ccna2	Cdk1
Ccna2	Cdk2
Ccna2	Cdk1
Ccne1	Cdk2
Ccne1	Cdk2
Cdk2	Hist1h1a
Mysm1	Smarca2
Mysm1	Smarca4
Mysm1	Smarca4
Mysm1	Smarca2
Pou5f1	Pou5f1
Pou5f1	Actl6a
Pou5f1	Akap8
Pou5f1	Arid3b
Pou5f1	Ash2l
Pou5f1	Chd4
Pou5f1	Ctbp2
Pou5f1	Ctnnb1
Pou5f1	Cul4b
Pou5f1	Dnaja1
Pou5f1	Dpf2
Pou5f1	Esrrb
Pou5f1	Frg1
Pou5f1	Gatad2a
Pou5f1	Gatad2b
Pou5f1	Hcfc1
Pou5f1	Hdac1
Pou5f1	Hells
Pou5f1	Hnrnpl
Pou5f1	Hnrnpu
Pou5f1	Kdm1a
Pou5f1	Kif11
Pou5f1	L1td1
Pou5f1	Matr3
Pou5f1	Mbd3
Pou5f1	Msh2
Pou5f1	Msh6
Pou5f1	Mta2
Pou5f1	Mta3
Pou5f1	Nacc1
Pou5f1	Ogt
Pou5f1	P4ha1
Pou5f1	Parp1
Pou5f1	Ppp1cc
Pou5f1	Rad21
Pou5f1	Rbbp7
Pou5f1	Rcor2
Pou5f1	Rif1
Pou5f1	Rnf2
Pou5f1	Rpa1
Pou5f1	Sall1
Pou5f1	Sall4
Pou5f1	Smarca4
Pou5f1	Smarca5
Pou5f1	Smarcc1
Pou5f1	Ssrp1
Pou5f1	Supt16
Pou5f1	Wdr5
Pou5f1	Zmym2
Pou5f1	Rnf2
Pou5f1	Supt16
Pou5f1	Ssrp1
Pou5f1	Msh2
Pou5f1	Msh6
Pou5f1	Ppp1cc
Pou5f1	Zmym2
Pou5f1	Kif11
Pou5f1	Arid3b
Pou5f1	Supt16
Pou5f1	Zmym2
Pou5f1	Rnf2
Pou5f1	Msh2
Pou5f1	Msh6
Pou5f1	Ash2l
Pou5f1	Kif11
Pou5f1	Ppp1cc
Pou5f1	Arid3b
Thrb	Setdb1
Cops2	Setdb1
Setdb1	Cops2
Setdb1	Thrb
Cops2	Setdb1
Thrb	Setdb1
Grin1	Grin2a
Grin1	Grin2b
Grin1	Dlg4
Grin1	Dlg2
Nck1	Cbl
Fgr	Cbl
Cbl	Nck1
Tlr4	Myd88
Myd88	Cblb
Grin1	Syngap1
Grin1	Dlgap1
Grin2b	Syngap1
Grin2b	Dlgap1
Grin2b	Grin1
Grin2b	Grin2a
Grin2b	Dlg4
Grin1	Dlg3
Grin1	Nsf
Grin1	Camk2b
Grin1	Ppp2ca
Grin1	Ppp3ca
Grin1	Calm1
Grin1	Cdh2
Grin1	Actn2
Grin1	Myl12a
Grin1	Cltc
Grin1	Dnm1
Grin2b	Myl12a
Grin1	Cltc
Grin1	Grin2b
Grin1	Grin2a
Grin1	Syngap1
Grin1	Actn2
Grin1	Dnm1
Grin1	Dlg2
Grin1	Dlg3
Grin1	Nsf
Grin1	Dlg4
Grin1	Dlgap1
Grin1	Ppp2ca
Grin1	Camk2b
Grin1	Ppp3ca
Cebpa	Cdk4
Cdk4	Cebpa
Cdk4	Ccnd1
Cdk4	Cebpa
Ptk2	Bcar1
Ptk2	Bcar1
Ptk2	Efs
Tnk2	Cltc
Tnfrsf11a	Traf6
Cbl	Pik3r1
Zap70	Cbl
Fyn	Cbl
Cbl	Zap70
Cbl	Fyn
Cbl	Lck
Tnfrsf1a	Ripk1
Sorbs1	Cbl
Src	Cbl
Src	Cbl
Smc1a	Smc3
Ripk1	Tnfaip3
Traf6	Itch
Cblb	Myd88
Per2	Sfpq
Sfpq	Per2
Per1	Clock
Per1	Arntl
Per1	Cry1
Per1	Csnk1e
Per2	Clock
Per2	Arntl
Per2	Cry1
Per2	Csnk1e
Per2	Clock
Per2	Arntl
Per2	Cry1
Per2	Csnk1e
Per2	Sfpq
Per1	Clock
Per1	Arntl
Per1	Cry1
Per1	Csnk1e
Zap70	Slc4a1
Psme3	Mafa
Polh	Rev1
Rev1	Pcna
Cbl	Pik3r1
Cbl	Crk
Crk	Cbl
Pik3r1	Cbl
Src	Cbl
Cbl	Crk
Cbl	Pik3r1
Cbl	Src
Src	Cbl
Src	Eno1
Lyn	Cbl
Ptk2b	Src
Src	Eno1
Cbl	Pik3r1
Sh2b2	Cbl
Nr3c2	Ubc
Ubc	Nr3c2
Nr3c2	Tsg101
Hck	Cbl
Cbl	Pik3r1
Zap70	Slc4a1
Rad21	Pou5f1
Nanog	Nanog
Nanog	Psmd11
Nanog	Dnttip1
Nanog	Nr0b1
Nanog	Phc1
Nanog	Nacc1
Nanog	Sall4
Nanog	Stag1
Nanog	Pml
Nanog	Zfp281
Nanog	Msh6
Nanog	Trim28
Nanog	Arid5b
Nanog	Rif1
Nanog	Mta2
Nanog	Hdac1
Nanog	Csnk2a1
Nanog	Wdr18
Nanog	Mbd3
Nanog	Wapal
Nanog	Mov10
Nanog	Pogz
Nanog	Chd4
Nanog	Rfc4
Nanog	Rnf2
Nanog	Sox2
Nanog	Dnaja1
Nanog	Smarca5
Nanog	Stag1
Cbl	Src
Csf1r	Pik3r1
Git1	Snx6
Snx6	Git1
Chuk	Nfkbib
Ikbkb	Nfkbib
Cbl	Fgr
Cbl	Lyn
Grb2	Cbl
Hgs	Stam2
Hgs	Stam2
Il17ra	Traf3ip2
Il17ra	Traf3ip2
Sqstm1	Sod1
Sqstm1	Sod1
Sod1	Sqstm1
Sqstm1	Map1lc3a
Cdkn1b	Cops5
Cops5	Cdkn1b
Cdkn1b	Cops5
Irf1	Pias3
Irf1	Pias3
Map1lc3a	Sqstm1
Map1lc3a	Sqstm1
Sqstm1	Map1lc3a
Map1lc3a	Sqstm1
Cdc27	Fzr1
Nfe2l2	Keap1
Fbxo2	Skp1a
Fbxo2	Skp1a
Rnf41	Myd88
Rnf41	Tbk1
Tbk1	Ubc
Rnf41	Myd88
Rnf41	Tbk1
Nfe2l2	Keap1
Nfe2l2	Keap1
Uchl1	Ubc
Keap1	Keap1
Pparg	Ubc
Siah2	Ncor1
Sod1	Sqstm1
Sqstm1	Sod1
Fbxl2	Ccnd3
Fbxl2	Ccnd3
Siah1a	Aff4
Siah1a	Aff2
Siah1a	Aff4
Siah1a	Aff2
Socs1	Jak1
Fbxo2	Skp1a
Ntrk1	Sqstm1
Tbk1	Optn
Tbk1	Irf3
Tbk1	Irf3
Tbk1	Optn
Ikbkb	Nfkbia
Ikbkg	Ikbkg
Ikbkg	Ubc
Cacybp	Skp1a
Cacybp	Skp1a
Cish	Abl1
Crkl	Rapgef1
Fbxl3	Cry2
Btrc	Per2
Fbxw2	Skp1a
Fbxw2	Cul1
Htt	Sqstm1
Htt	Dnajb1
Htt	Dnaja1
Irs1	Pik3r1
Gli2	Sufu
Gli3	Sufu
Cltc	Tnk2
Ubc	Tnk2
Sqstm1	Map1lc3a
Map1lc3a	Sqstm1
Map1lc3a	Sqstm1
Arntl	Cry1
Arntl	Usp2
Usp2	Cry1
Usp2	Arntl
Per1	Per1
Per1	Cry1
Per1	Arntl
Per1	Csnk1e
Per1	Usp2
Cry1	Arntl
Cry1	Usp2
Csnk1e	Per1
Gabra1	Usp14
Gabra1	Usp14
Gabra1	Usp14
Gabra1	Usp14
Usp14	Gabra1
Siah1a	Gapdh
Siah1a	Gapdh
Neurl1a	Dll1
Neurl1a	Dll4
Neurl1a	Dll1
Neurl1a	Dll4
Csnk1e	Ctnnb1
Notch1	Rbpj
Keap1	Nfe2l2
Nfkbia	Ubc
Apc	Ctnnb1
Stub1	Dyx1c1
Znrf1	Tubb2a
Znrf1	Tubb2a
Mapk8	Jun
Cdkn2a	Mdm2
Mdm2	Cdkn2a
Cdkn2a	Mdm2
Mdm2	Cdkn2a
Cdkn2a	Mdm2
Nfatc2ip	Ube2i
Traf6	Arrb2
Ikbkg	Ikbkb
Inpp5d	Cbl
Inpp5d	Shc1
Shc1	Inpp5d
Inpp5d	Abl1
Inpp5d	Cbl
Abl1	Cbl
Mapk8	Jun
Ikbkg	Nfkbia
Mafa	Psme3
Pik3r1	Cbl
